Landed Cost ID,Total,Total (FCY),Last Modified Time,Created Time
4198696000019418306,CRC 463.14,CRC 0.93,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,324.68",CRC 2.66,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,225.08",CRC 2.46,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,962.12",CRC 3.94,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,643.40",CRC 3.30,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,678.26",CRC 3.37,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 11,688.06",CRC 23.47,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 592.62,CRC 1.19,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 592.62,CRC 1.19,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 981.06,CRC 1.97,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,100.58",CRC 2.21,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 393.42,CRC 0.79,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 119.52,CRC 0.24,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 557.76,CRC 1.12,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 542.82,CRC 1.09,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,CRC 677.28,CRC 1.36,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418306,"CRC 1,787.82",CRC 3.59,2025-03-10 19:58:59,2025-03-10 19:58:59
4198696000019418570,"CRC 44,690.52",CRC 89.74,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 14,979.84",CRC 30.08,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 15,622.26",CRC 31.37,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 49,585.86",CRC 99.57,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 16,299.54",CRC 32.73,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 16,299.54",CRC 32.73,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 51,074.88",CRC 102.56,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 27,708.72",CRC 55.64,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 22,683.90",CRC 45.55,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 27,708.72",CRC 55.64,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 28,386.00",CRC 57.00,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 27,708.72",CRC 55.64,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 27,708.72",CRC 55.64,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 22,683.90",CRC 45.55,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 26,941.80",CRC 54.10,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 26,219.70",CRC 52.65,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 28,386.00",CRC 57.00,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 25,537.44",CRC 51.28,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 17,703.90",CRC 35.55,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 29,790.36",CRC 59.82,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 29,790.36",CRC 59.82,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 27,888.00",CRC 56.00,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 13,944.00",CRC 28.00,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 14,471.88",CRC 29.06,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 15,014.70",CRC 30.15,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 119,893.50",CRC 240.75,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 135,396.24",CRC 271.88,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 115,834.80",CRC 232.60,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 114,913.50",CRC 230.75,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 136,212.96",CRC 273.52,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 125,615.52",CRC 252.24,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 132,049.68",CRC 265.16,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 129,903.30",CRC 260.85,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 41,722.44",CRC 83.78,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 123,469.14",CRC 247.93,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 123,469.14",CRC 247.93,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 161,825.10",CRC 324.95,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 9,367.38",CRC 18.81,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 84,376.14",CRC 169.43,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 87,284.46",CRC 175.27,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 11,070.54",CRC 22.23,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 69,027.78",CRC 138.61,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 13,729.86",CRC 27.57,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 61,796.82",CRC 124.09,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 91,547.34",CRC 183.83,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 3,899.34",CRC 7.83,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 11,996.82",CRC 24.09,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 15,970.86",CRC 32.07,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 91,547.34",CRC 183.83,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 19,287.54",CRC 38.73,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 39,192.60",CRC 78.70,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 3,620.46",CRC 7.27,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 8,087.52",CRC 16.24,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 68,106.48",CRC 136.76,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 258,686.10",CRC 519.45,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 210,215.76",CRC 422.12,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 210,215.76",CRC 422.12,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 221,326.14",CRC 444.43,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 149,081.28",CRC 299.36,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 122,522.94",CRC 246.03,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 221,400.84",CRC 444.58,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 110,725.32",CRC 222.34,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 7,748.88",CRC 15.56,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 210,215.76",CRC 422.12,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 127,348.56",CRC 255.72,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 278,347.14",CRC 558.93,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 210,419.94",CRC 422.53,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 227,785.20",CRC 457.40,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 117,034.98",CRC 235.01,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 236,619.72",CRC 475.14,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 289,457.52",CRC 581.24,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 217,063.26",CRC 435.87,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 60,775.92",CRC 122.04,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 42,220.44",CRC 84.78,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 99,595.02",CRC 199.99,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 25,537.44",CRC 51.28,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 12,938.04",CRC 25.98,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 11,663.16",CRC 23.42,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 12,514.74",CRC 25.13,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 12,938.04",CRC 25.98,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 11,150.22",CRC 22.39,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 7,151.28",CRC 14.36,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 7,151.28",CRC 14.36,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 113,638.62",CRC 228.19,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 46,901.64",CRC 94.18,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 46,901.64",CRC 94.18,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 12,514.74",CRC 25.13,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 12,514.74",CRC 25.13,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 16,981.80",CRC 34.10,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 48,266.16",CRC 96.92,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 44,690.52",CRC 89.74,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 71,502.84",CRC 143.58,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 60,009.00",CRC 120.50,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 61,209.18",CRC 122.91,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 426,462.30",CRC 856.35,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 21,707.82",CRC 43.59,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 21,707.82",CRC 43.59,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 35,751.42",CRC 71.79,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 40,178.64",CRC 80.68,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 14,302.56",CRC 28.72,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 4,287.78",CRC 8.61,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 20,343.30",CRC 40.85,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 19,875.18",CRC 39.91,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 24,685.86",CRC 49.57,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019418570,"CRC 65,287.80",CRC 131.10,2025-03-10 19:59:24,2025-03-10 19:59:24
4198696000019757422,"CRC 2,424.43",CRC 4.80,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,384.02",CRC 4.72,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,717.38",CRC 5.38,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,267.85",CRC 4.49,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,621.42",CRC 5.19,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,702.23",CRC 5.35,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,636.57",CRC 5.22,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,636.57",CRC 5.22,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,702.23",CRC 5.35,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,702.23",CRC 5.35,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,767.89",CRC 5.48,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,267.85",CRC 4.49,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,767.89",CRC 5.48,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,752.82",CRC 7.43,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,434.61",CRC 6.80,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,717.38",CRC 5.38,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,868.99",CRC 7.66,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,868.99",CRC 7.66,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,454.82",CRC 6.84,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,454.82",CRC 6.84,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,454.82",CRC 6.84,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,752.74",CRC 5.45,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,752.74",CRC 5.45,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,116.40",CRC 6.17,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,171.96",CRC 6.28,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,116.40",CRC 6.17,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,621.42",CRC 5.19,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 5,591.35",CRC 11.07,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,783.05",CRC 5.51,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,783.05",CRC 5.51,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,055.87",CRC 8.03,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,636.65",CRC 7.20,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,636.65",CRC 7.20,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,975.06",CRC 7.87,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,975.06",CRC 7.87,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,470.05",CRC 8.85,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,924.63",CRC 9.75,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,904.35",CRC 7.73,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,672.00",CRC 7.27,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,904.35",CRC 7.73,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,086.18",CRC 8.09,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,086.18",CRC 8.09,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 5,389.31",CRC 10.67,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,869.07",CRC 9.64,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,838.76",CRC 9.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 5,843.89",CRC 11.57,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 6,061.08",CRC 12.00,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 6,061.08",CRC 12.00,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,086.18",CRC 8.09,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,086.18",CRC 8.09,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,833.63",CRC 7.59,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 7,338.96",CRC 14.53,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 7,338.96",CRC 14.53,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 5,010.49",CRC 9.92,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 5,177.17",CRC 10.25,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 7,424.82",CRC 14.70,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,838.76",CRC 9.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 6,540.91",CRC 12.95,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,838.76",CRC 9.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,838.76",CRC 9.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,838.76",CRC 9.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,636.57",CRC 5.22,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,091.15",CRC 6.12,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,384.02",CRC 4.72,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,505.32",CRC 6.94,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,671.93",CRC 5.29,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,505.25",CRC 4.96,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 1,737.51",CRC 3.44,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,338.57",CRC 4.63,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,788.17",CRC 7.50,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,151.68",CRC 4.26,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,267.85",CRC 4.49,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,833.63",CRC 7.59,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,555.76",CRC 5.06,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,338.64",CRC 6.61,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,252.78",CRC 6.44,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,434.69",CRC 8.78,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,076.08",CRC 8.07,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,374.08",CRC 8.66,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,252.78",CRC 6.44,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,131.56",CRC 6.20,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,080.97",CRC 4.12,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,176.94",CRC 4.31,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,116.48",CRC 8.15,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,439.74",CRC 8.79,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,252.70",CRC 4.46,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,252.70",CRC 4.46,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 3,005.29",CRC 5.95,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,985.08",CRC 5.91,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 4,343.77",CRC 8.60,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,CRC 934.42,CRC 1.85,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,CRC 934.42,CRC 1.85,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,161.78",CRC 4.28,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,161.78",CRC 4.28,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 1,631.44",CRC 3.23,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 1,303.13",CRC 2.58,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 2,192.09",CRC 4.34,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 7,636.96",CRC 15.12,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,"CRC 1,343.54",CRC 2.66,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,CRC 267.70,CRC 0.53,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,CRC 222.24,CRC 0.44,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000019757422,CRC 399.02,CRC 0.79,2025-03-13 11:35:15,2025-03-13 11:35:15
4198696000031571688,CRC 352.82,CRC 0.70,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 277.22,CRC 0.55,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 30.24,CRC 0.06,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 262.10,CRC 0.52,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 90.73,CRC 0.18,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 75.60,CRC 0.15,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 95.77,CRC 0.19,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 907.26,CRC 1.80,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,"CRC 2,066.53",CRC 4.10,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 302.42,CRC 0.60,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 115.93,CRC 0.23,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 423.39,CRC 0.84,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 80.65,CRC 0.16,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 367.94,CRC 0.73,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 504.03,CRC 1.00,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 509.07,CRC 1.01,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 509.07,CRC 1.01,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 509.07,CRC 1.01,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 30.24,CRC 0.06,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 100.81,CRC 0.20,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571688,CRC 120.97,CRC 0.24,2025-10-02 17:30:13,2025-10-02 17:28:45
4198696000031571880,"CRC 62,116.94",CRC 123.24,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 95,997.98",CRC 190.46,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 38,296.37",CRC 75.98,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 10,599.80",CRC 21.03,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 7,953.63",CRC 15.78,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 14,339.72",CRC 28.45,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 62,525.20",CRC 124.05,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 159,843.75",CRC 317.13,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 108,467.74",CRC 215.20,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 17,127.02",CRC 33.98,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 17,872.98",CRC 35.46,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 4,823.59",CRC 9.57,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 144,077.62",CRC 285.85,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 59,329.64",CRC 117.71,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 80,871.98",CRC 160.45,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 74,420.36",CRC 147.65,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 133,886.09",CRC 265.63,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 82,575.60",CRC 163.83,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 1,698.59",CRC 3.37,2025-10-02 17:30:13,2025-10-02 17:29:09
4198696000031571880,"CRC 59,294.35",CRC 117.64,2025-10-02 17:30:13,2025-10-02 17:29:09
