SKU,Product_ID,Sales_24M_Qty,Sales_24M_Net,Avg_Demand_Used,Avg_Demand_6M,Outstanding_Qty,Last_Purchase_Date,Last_Purchase_Price,On_Hand_Qty,On_Hand_Source,Coverage_Months,On_Hand_Value_LastCost,Reorder_Eligibility,Reorder_Flag,Stock_Shortfall,Months_Short
,4198696000004978363,1,42300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028311904,1,10014.16,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009869179,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002986094,1,3362.83,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023773722,1,55752.21,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027862183,2,3539.82,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000017627364,1,43097.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018030354,1,15876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012108062,4,11723.89,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000016621929,3500,3097.35,3500,,,,,,,,,ELIGIBLE,1,3500,1
,4198696000016054304,1,284.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030967022,1,176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007629797,1,27079.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033035397,1,5840.71,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008976062,2,44955.75,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003129081,2,21415.93,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000021525307,1,8849.56,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012995219,2,19469.03,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027611774,2,15631.86,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009486300,1,6902.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008099486,2,1946.9,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018922306,1,33805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020231139,1,1709.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023462430,1,1592.92,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011130058,2,79823.01,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032361100,2,14630,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000014710479,1650,1460.18,1650,,,,,,,,,ELIGIBLE,1,1650,1
,4198696000001563045,1,11601.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012984265,1,7964.6,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016153390,2,69734.51,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000033112459,2,47416,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020903365,1,12389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000021927534,1,7902.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033555292,6,0.06,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000009033638,2,62654.87,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000016350059,1,3185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009314051,1,2300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007700127,1,4035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011671276,1,11238.94,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013955504,1,28672.57,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033576716,1770,1770,1770,,,,,,,,,ELIGIBLE,1,1770,1
,4198696000028788731,2,1345.13,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000002171006,1,1176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007467583,10,3097.35,10,,,,,,,,,ELIGIBLE,1,10,1
,4198696000026704460,2,3256.64,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000014709753,2,3716.81,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000014429122,1,33805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026118405,2,557.52,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000022256360,1,2035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003129662,1,31327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032749836,1,30664,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008572127,2,16991.15,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018237028,1,39893.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012618004,1,6460.18,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007015105,2,707.96,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000033564137,1,12477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030238613,1,16548.67,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032152902,1,42769.91,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027358330,5.7,1765.49,5.7,,,,,,,,,ELIGIBLE,1,5.7,1
,4198696000033375921,1,5292,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012442158,2260,2000,2260,,,,,,,,,ELIGIBLE,1,2260,1
,4198696000013387373,1,15840.71,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005231581,1,4424.78,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029040630,1,2101.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013008555,1,15929.2,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022361030,1,18584.07,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016322401,1,20353.98,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019867848,3000,2654.87,3000,,,,,,,,,ELIGIBLE,1,3000,1
,4198696000020207275,1,3745.13,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017952440,2,29961.06,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000024699762,1,2831.86,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007723359,1,4070.8,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019188354,1,33362.83,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003976880,1,8761.06,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005037196,2,6371.68,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009116138,1,4876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013572195,1,17256.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000021746492,1,100884.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006495137,1,19026.55,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020420174,2,619.47,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027238505,2,29734.51,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000004045498,4,14513.27,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000012696038,2,3582.3,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000012083223,2,3185.84,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020178728,1,4247.79,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013093128,1,16608.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029911335,1,1302.66,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022597499,6,1858.41,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000018355022,1,10665.49,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022539943,1,7964.6,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011594220,1,6991.15,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015399523,2,63539.82,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000030202673,2,15221.24,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000025005137,1,16364.6,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006634017,4,14159.29,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000005769215,1,442.48,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033362344,1,28584.07,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025354049,4,12049.56,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000004672290,2,33982.3,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000028092107,1,101769.91,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006147014,1,3982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007906036,1,5840.71,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031167677,2,2279.65,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000022256150,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000024531021,2,15300.88,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000007456118,1,3274.34,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029040494,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000003539425,1,1415.93,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019007625,1,2035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025084093,12,3419.47,12,,,,,,,,,ELIGIBLE,1,12,1
,4198696000014419751,1,3539.82,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003251065,2,39292.04,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027891636,5000,4424.78,5000,,,,,,,,,ELIGIBLE,1,5000,1
,4198696000019863793,1,4070.8,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012651129,2,47610.62,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018131139,2,30938.05,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032361354,2,10424.78,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000006802571,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000020625607,1,6283.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004483346,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024863602,3,3584.07,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000010644213,1,10884.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014025404,1,6460.18,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019895008,1,2116.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017640249,1,7897.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006988004,1,1681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032361292,2,32787.61,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000010342260,2,9557.52,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000021616151,1,21168.14,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008622715,2,17699.12,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023712240,2,44247.79,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000026728408,2,47221.24,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000024983144,1,14601.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026660247,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000012045183,2,19539.82,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000013960785,1,31061.95,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000018779412,1,8318.58,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033403461,2,5840.7,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003005006,1,6106.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010930591,1,18915.93,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004435630,2,7787.61,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020792035,1,0,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006809237,1,2920.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013819770,15,4646.02,15,,,,,,,,,ELIGIBLE,1,15,1
,4198696000003543120,1,4336.28,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007902006,1,12477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032452290,1,14003.54,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033502234,1,3451.33,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004008116,2,9911.5,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000014895094,6,1858.41,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000016192030,1,8955.75,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005252240,2,72743.36,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000015257408,2,8141.59,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000012521592,1,1769.91,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010521995,4,30088.5,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000020182353,2,4601.77,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000010252004,2,26194.69,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000030693199,6,67433.63,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000024519294,1,3805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020466064,2,11681.42,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000034317224,5,1991.15,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000033476022,2,9734.51,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000017190316,1,25132.74,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017698688,1,31345.13,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005044482,1,23451.33,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022587567,1,6637.17,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011337226,1,19911.5,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023844129,1,14654.87,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028370283,1,1858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011766373,1,42035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007744338,1,22123.89,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004745179,1,2212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031894307,1,18562.83,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029278581,1,10665.49,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011698020,1,42035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004019121,1,41858.41,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015213006,2,8141.59,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032916620,1,19469.03,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027868570,1,8053.1,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005013850,1,8672.57,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006855076,1,28053.1,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000027971189,2,13026.55,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023760110,3000,2654.87,3000,,,,,,,,,ELIGIBLE,1,3000,1
,4198696000004111722,1,41504.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019830551,1,11327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011668172,1,15794.69,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022731452,4,18562.83,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000022956055,1,13716.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000001673544,2,26548.67,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000002405004,1,4424.78,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008661325,1,2123.89,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020539268,2,14867.26,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000011517092,1,3097.35,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015712133,1,43185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005914166,1,24336.28,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026577867,2,8849.56,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000003945414,1,3362.83,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028747899,1,955.75,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019053186,1,5292.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024694116,1,16771.68,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013091284,2,3539.82,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000006855617,1,27433.63,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020095496,1,8711.5,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024274532,1,23805.31,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008615006,4,1238.94,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000027395592,1,65946.9,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007166199,1,10176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002986824,1,9292.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000006422962,1,1327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010341371,1,3539.82,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024344446,7856.5,6952.65,7856.5,,,,,,,,,ELIGIBLE,1,7856.5,1
,4198696000019218654,4690,4150.44,4690,,,,,,,,,ELIGIBLE,1,4690,1
,4198696000002671061,1,9380.53,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031603183,2000,1769.91,2000,,,,,,,,,ELIGIBLE,1,2000,1
,4198696000012451095,1,9734.51,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031793041,5,0.05,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000030761820,1,123893.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024059430,4,84672.57,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000025869538,2,21982.3,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000026704663,2,62044.25,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000015230797,10,3220,10,,,,,,,,,ELIGIBLE,1,10,1
,4198696000014710358,2,58456.64,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000023634766,1,6371.68,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022256062,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003070674,1,8938.05,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028370614,1,20353.98,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028910850,12,25221.24,12,,,,,,,,,ELIGIBLE,1,12,1
,4198696000016206311,1,29879.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028681364,1,31019.47,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013604108,2,51327.43,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000013409229,1,59469.03,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013397004,2,43893.81,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000026911562,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000021418667,1,28318.58,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020447607,1,5047.79,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016621599,1,65486.73,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002493091,4,1769.91,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000005330467,1,176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025861351,1,21902.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025084386,1,8230.09,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012905291,2,41946.9,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000030018052,1,4070.8,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026852012,2,3185.84,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000018169582,8,21946.9,8,,,,,,,,,ELIGIBLE,1,8,1
,4198696000030354059,2,15957.52,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000031802319,1,11150.44,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008804134,1,7654.87,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007132577,1,17610.62,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010854109,1,10884.96,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020426824,1,19823.01,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005214351,1,18053.1,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007578030,2,8575.22,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000022603711,2,32566.37,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032251632,1,8044.25,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010333172,1,49115.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002925338,2,14336.28,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000009182043,1,3185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017775020,1,2930.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025351045,1,16725.66,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015964954,1,31752.21,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002894215,3,929.2,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000028006042,8,2279.65,8,,,,,,,,,ELIGIBLE,1,8,1
,4198696000027896096,1,4778.76,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008713281,2,8238.94,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000026118409,1,2389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005889646,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011944110,1,7522.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007151479,1,3783.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023568820,1,21168.14,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000011108004,1,63504.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030719134,1,25044.24,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022365383,1,25663.72,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007456330,1,2743.36,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000004362081,1,7699.12,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032916298,1,118584.07,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015052010,1,2831.86,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026645443,1,20796.46,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020701913,2000,1769.91,2000,,,,,,,,,ELIGIBLE,1,2000,1
,4198696000032239225,1,28318.58,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002358026,1,51327.43,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000031817569,2,11946.9,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000019163330,1,10421.24,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000015689948,1,12477.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016956590,1,16725.66,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029448709,1,21681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014040413,1,12212.39,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008572269,2,16991.15,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000017725152,0.09,2054.87,0.09,,,,,,,,,ELIGIBLE,1,0.09,1
,4198696000012898237,1,35741.59,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000026909235,1,12389.38,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007166201,1,353.98,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000019574215,1,10176.99,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000028250522,1,7083.19,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003872306,4,10619.47,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000033576676,5,1991.15,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000020154171,1,5398.23,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000008099596,2,5486.73,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000006193256,1,1681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000016956123,1,11681.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002584794,1,6460.18,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014033270,1,2654.87,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000009893146,4,10265.49,4,,,,,,,,,ELIGIBLE,1,4,1
,4198696000025072333,1,24601.77,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024341932,1,89380.53,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022603289,1,7079.65,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000030895149,1,122035.4,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005044020,1,8141.59,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000029067312,1,4300.88,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000007538131,1,18584.07,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000020666008,2500,2212.39,2500,,,,,,,,,ELIGIBLE,1,2500,1
,4198696000010840932,2,176.99,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000027858235,1,9281.42,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005798051,1,9115.04,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002986747,1,43185.84,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000014334236,1,34070.8,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000003060063,1,8053.1,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000025064117,1,6991.15,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000023364294,2,72132.74,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000020608809,1,27716.81,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000002427517,2,16991.15,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000008176049,5,1548.67,5,,,,,,,,,ELIGIBLE,1,5,1
,4198696000033536062,1,9933,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000022133592,1,2930.97,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000013376569,1,7876.11,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000017815008,3,929.2,3,,,,,,,,,ELIGIBLE,1,3,1
,4198696000008590276,1,16814.16,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033144006,1,8141.59,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000032048678,6,2198.22,6,,,,,,,,,ELIGIBLE,1,6,1
,4198696000018012174,1,29026.55,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000012836492,1,3982.3,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000033536582,1,15575.22,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024525245,1,17256.64,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000005925004,1,3539.82,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000034285071,1,49557.52,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000024805021,1,23008.85,1,,,,,,,,,ELIGIBLE,1,1,1
,4198696000010921318,2,13097.35,2,,,,,,,,,ELIGIBLE,1,2,1
,4198696000032008097,6,2389.38,6,,,,,,,,,ELIGIBLE,1,6,1
