Product_ID,On_Hand_Qty,On_Hand_Source
4198696000007812578,38,INFLOW
4198696000007923997,1,INFLOW
4198696000008012201,0,INFLOW
4198696000008680064,0,INFLOW
4198696000009002001,0,INFLOW
4198696000009719324,0,INFLOW
4198696000009774723,0,INFLOW
4198696000009817654,0,INFLOW
4198696000009972255,2,INFLOW
4198696000010117033,1,INFLOW
4198696000010328512,0,INFLOW
4198696000010435163,0,INFLOW
4198696000010610230,4,INFLOW
4198696000010636838,0,INFLOW
4198696000010805559,18,INFLOW
4198696000010915640,0,INFLOW
4198696000011064133,1,INFLOW
4198696000011064553,1,INFLOW
4198696000011107120,0,INFLOW
4198696000011718196,0,INFLOW
4198696000011767179,0,INFLOW
4198696000011843211,1,INFLOW
4198696000011856473,0,INFLOW
4198696000012176898,4,INFLOW
4198696000012225170,6,INFLOW
4198696000012301001,0,INFLOW
4198696000012410839,6,INFLOW
4198696000012720090,0,INFLOW
4198696000012819094,0,INFLOW
4198696000012835048,1,INFLOW
4198696000013478932,0,INFLOW
4198696000015289274,0,INFLOW
4198696000015953908,0,INFLOW
4198696000016210694,8,INFLOW
4198696000016362441,0,INFLOW
4198696000016775346,0,INFLOW
4198696000017740095,0,INFLOW
4198696000018194463,3,INFLOW
4198696000018430010,0,INFLOW
4198696000018934335,0,INFLOW
4198696000020244069,2,INFLOW
4198696000022082149,0,INFLOW
4198696000022785397,0,INFLOW
4198696000023644268,0,INFLOW
4198696000024324692,7,INFLOW
4198696000024819812,0,INFLOW
4198696000024931670,0,INFLOW
4198696000026043188,0,INFLOW
4198696000026126074,0,INFLOW
4198696000026925223,0,INFLOW
4198696000027049365,0,INFLOW
4198696000027754450,0,INFLOW
4198696000028419835,0,INFLOW
4198696000028722051,0,INFLOW
4198696000029822858,0,INFLOW
4198696000030248680,0,INFLOW
4198696000030882003,0,INFLOW
4198696000031531346,100,INFLOW
4198696000032257145,0,INFLOW
4198696000033046001,0,INFLOW
4198696000034104049,0,INFLOW
4198696000004421043,29,INFLOW
4198696000008640133,0,INFLOW
4198696000009305599,0,INFLOW
4198696000023622826,0,INFLOW
4198696000030947171,0,INFLOW
4198696000000139564,30,INFLOW
4198696000020118123,0,INFLOW
4198696000022544908,0,INFLOW
4198696000000143686,54,INFLOW
4198696000009719010,1,INFLOW
4198696000032048961,0,INFLOW
4198696000033376194,0,INFLOW
4198696000033556235,0,INFLOW
4198696000000141571,40,INFLOW
4198696000001612178,3,INFLOW
4198696000001614626,2,INFLOW
4198696000002797151,4,INFLOW
4198696000003679430,7,INFLOW
4198696000004421673,98,INFLOW
4198696000026546169,0,INFLOW
4198696000028015508,0,INFLOW
4198696000012152477,0,INFLOW
4198696000001611548,8,INFLOW
4198696000009417176,0,INFLOW
4198696000000862426,2,INFLOW
4198696000000864154,3,INFLOW
4198696000001406489,2,INFLOW
4198696000008457579,0,INFLOW
4198696000018627827,44,INFLOW
4198696000024831216,0,INFLOW
4198696000000670344,4,INFLOW
4198696000003025480,0,INFLOW
4198696000012114292,12,INFLOW
4198696000000142435,89,INFLOW
4198696000001041004,162,INFLOW
4198696000020914450,0,INFLOW
4198696000024274005,0,INFLOW
4198696000000144685,5,INFLOW
4198696000001407866,1,INFLOW
4198696000001611260,4,INFLOW
4198696000003396036,0,INFLOW
4198696000020837908,0,INFLOW
4198696000022506107,0,INFLOW
4198696000024318250,0,INFLOW
4198696000000142588,20,INFLOW
4198696000000670110,0,INFLOW
4198696000000677494,2,INFLOW
4198696000000897342,2,INFLOW
4198696000001046442,5,INFLOW
4198696000004629614,100,INFLOW
4198696000011275192,0,INFLOW
4198696000013328137,0,INFLOW
4198696000029830033,0,INFLOW
4198696000000136630,5,INFLOW
4198696000000677296,2,INFLOW
4198696000002859769,0,INFLOW
4198696000006129256,0,INFLOW
4198696000006904001,1,INFLOW
4198696000010345891,0,INFLOW
4198696000010636440,1,INFLOW
4198696000000139987,10,INFLOW
4198696000000863569,2,INFLOW
4198696000001040284,20,INFLOW
4198696000001613042,2,INFLOW
4198696000009449353,2,INFLOW
4198696000017627567,0,INFLOW
4198696000018673403,4,INFLOW
4198696000031370605,1,INFLOW
4198696000001615067,2,INFLOW
4198696000011064146,1,INFLOW
4198696000000138700,43,INFLOW
4198696000006361534,4,INFLOW
4198696000000139213,10,INFLOW
4198696000000669903,0,INFLOW
4198696000001089289,29,INFLOW
4198696000001407434,1,INFLOW
4198696000004629372,200,INFLOW
4198696000015821649,4,INFLOW
4198696000019076513,0,INFLOW
4198696000024250438,0,INFLOW
4198696000031522682,0,INFLOW
4198696000034317853,0,INFLOW
4198696000004902005,13,INFLOW
4198696000006967769,0,INFLOW
4198696000007971791,0,INFLOW
4198696000017111221,0,INFLOW
4198696000030882114,0,INFLOW
4198696000000670776,2,INFLOW
4198696000013514550,1,INFLOW
4198696000027374597,0,INFLOW
4198696000008899052,0,INFLOW
4198696000011063959,0,INFLOW
4198696000015864010,1,INFLOW
4198696000023132595,0,INFLOW
4198696000007811660,197,INFLOW
4198696000010084665,6,INFLOW
4198696000010345823,0,INFLOW
4198696000015465138,27,INFLOW
4198696000015745051,0,INFLOW
4198696000000138556,2,INFLOW
4198696000000899214,4,INFLOW
4198696000009939035,1,INFLOW
4198696000022082305,0,INFLOW
4198696000025336139,0,INFLOW
4198696000000670200,4,INFLOW
4198696000004417691,68,INFLOW
4198696000016620618,0,INFLOW
4198696000022280812,7,INFLOW
4198696000000140419,9,INFLOW
4198696000001406912,2,INFLOW
4198696000002572716,1,INFLOW
4198696000014664009,0,INFLOW
4198696000029007012,0,INFLOW
4198696000000139276,10,INFLOW
4198696000000676855,14,INFLOW
4198696000000861931,5,INFLOW
4198696000001610684,4,INFLOW
4198696000001612844,1,INFLOW
4198696000004325113,0,INFLOW
4198696000004629983,197,INFLOW
4198696000008871044,2,INFLOW
4198696000022597142,0,INFLOW
4198696000022764003,0,INFLOW
4198696000028385001,0,INFLOW
4198696000000863722,2,INFLOW
4198696000000899358,16,INFLOW
4198696000001040293,20,INFLOW
4198696000001040581,10,INFLOW
4198696000001391001,9,INFLOW
4198696000001407209,1,INFLOW
4198696000001611899,3,INFLOW
4198696000011909019,0,INFLOW
4198696000005037397,0,INFLOW
4198696000015464859,24,INFLOW
4198696000000140563,50,INFLOW
4198696000000678925,4,INFLOW
4198696000001610738,5,INFLOW
4198696000004850795,0,INFLOW
4198696000007024421,0,INFLOW
4198696000007889487,0,INFLOW
4198696000014419655,0,INFLOW
4198696000018262403,1,INFLOW
4198696000000137629,50,INFLOW
4198696000000143821,10,INFLOW
4198696000000670479,3,INFLOW
4198696000000861211,3,INFLOW
4198696000000899295,0,INFLOW
4198696000001613276,2,INFLOW
4198696000001615148,1,INFLOW
4198696000003594251,2,INFLOW
4198696000004150119,1,INFLOW
4198696000022376329,0,INFLOW
4198696000030181789,0,INFLOW
4198696000000138988,16,INFLOW
4198696000000140428,8,INFLOW
4198696000000844102,29,INFLOW
4198696000000865018,4,INFLOW
4198696000010795317,2,INFLOW
4198696000016269592,10,INFLOW
4198696000000139510,29,INFLOW
4198696000000860788,3,INFLOW
4198696000003538027,1,INFLOW
4198696000013954760,4,INFLOW
4198696000024145687,5,INFLOW
4198696000000861121,2,INFLOW
4198696000000898053,2,INFLOW
4198696000001614194,1,INFLOW
4198696000003065001,0,INFLOW
4198696000033569118,0,INFLOW
4198696000013954456,3,INFLOW
4198696000004153047,0,INFLOW
4198696000003937714,0,INFLOW
4198696000023455008,0,INFLOW
4198696000012534348,0,INFLOW
4198696000000899448,2,INFLOW
4198696000005698630,0,INFLOW
4198696000004421241,184,INFLOW
4198696000011940241,0,INFLOW
4198696000018788524,2,INFLOW
4198696000001612700,2,INFLOW
4198696000023627284,0,INFLOW
4198696000032248295,0,INFLOW
4198696000001406768,4,INFLOW
4198696000002384171,0,INFLOW
4198696000017213707,1,INFLOW
4198696000004850341,0,INFLOW
4198696000018926779,1,INFLOW
4198696000000138691,43,INFLOW
4198696000016879070,0,ITEMS
4198696000000865531,0,ITEMS
4198696000013010255,0,ITEMS
4198696000021404229,0,ITEMS
4198696000020033913,0,ITEMS
4198696000029035051,0,ITEMS
4198696000017003156,0,ITEMS
4198696000019132019,0,ITEMS
4198696000019179652,0,ITEMS
4198696000028910089,0,ITEMS
4198696000005314541,0,ITEMS
4198696000019560760,0,ITEMS
4198696000019129041,0,ITEMS
4198696000023360005,,
4198696000021886515,0,ITEMS
4198696000023644708,0,ITEMS
4198696000000899061,0,ITEMS
4198696000001353971,,
4198696000000864235,0,ITEMS
4198696000008589002,0,ITEMS
4198696000000865594,0,ITEMS
4198696000000670821,0,ITEMS
4198696000019061868,0,ITEMS
4198696000000136729,6,INFLOW
4198696000000138169,50,INFLOW
4198696000000138313,198,INFLOW
4198696000000139753,184,INFLOW
4198696000000140041,10,INFLOW
4198696000000140761,0,INFLOW
4198696000000142345,100,INFLOW
4198696000000143497,39,INFLOW
4198696000000143641,9,INFLOW
4198696000000144649,7,INFLOW
4198696000000588340,68,INFLOW
4198696000000602536,225,INFLOW
4198696000000669867,1,INFLOW
4198696000000677395,0,INFLOW
4198696000000677539,2,INFLOW
4198696000000678115,3,INFLOW
4198696000000678835,5,INFLOW
4198696000000678979,3,INFLOW
4198696000000861607,6,INFLOW
4198696000000861895,4,INFLOW
4198696000000862615,5,INFLOW
4198696000000862903,8,INFLOW
4198696000000863047,9,INFLOW
4198696000000863623,4,INFLOW
4198696000000864199,5,INFLOW
4198696000000864775,1,INFLOW
4198696000000865495,1,INFLOW
4198696000001039906,100,INFLOW
4198696000001040194,48,INFLOW
4198696000001045623,4,INFLOW
4198696000001046343,4,INFLOW
4198696000001046487,3,INFLOW
4198696000001407398,2,INFLOW
4198696000001611512,4,INFLOW
4198696000001612664,1,INFLOW
4198696000001612808,2,INFLOW
4198696000001685012,1,INFLOW
4198696000001735038,0,INFLOW
4198696000002266151,5,INFLOW
4198696000002664881,0,INFLOW
4198696000003059019,0,INFLOW
4198696000003270280,1,INFLOW
4198696000003375207,0,INFLOW
4198696000003678166,0,INFLOW
4198696000003679336,8,INFLOW
4198696000003952250,2,INFLOW
4198696000003972484,1,INFLOW
4198696000004045301,16,INFLOW
4198696000004105162,0,INFLOW
4198696000004126861,10,INFLOW
4198696000004421007,76,INFLOW
4198696000004421295,189,INFLOW
4198696000004461010,0,INFLOW
4198696000005012724,0,INFLOW
4198696000005235161,1,INFLOW
4198696000005450387,3,INFLOW
4198696000006120357,0,INFLOW
4198696000006380577,0,INFLOW
4198696000006818085,0,INFLOW
4198696000006923032,0,INFLOW
4198696000007471161,0,INFLOW
4198696000007812344,200,INFLOW
4198696000008352480,0,INFLOW
4198696000009002549,0,INFLOW
4198696000009101003,1,INFLOW
4198696000009446046,0,INFLOW
4198696000009503139,1,INFLOW
4198696000009530746,2,INFLOW
4198696000010341763,0,INFLOW
4198696000010661265,0,INFLOW
4198696000010698235,0,INFLOW
4198696000010703903,0,INFLOW
4198696000010772075,48,INFLOW
4198696000011107174,0,INFLOW
4198696000011207074,0,INFLOW
4198696000011718475,0,INFLOW
4198696000011767287,0,INFLOW
4198696000012114631,4,INFLOW
4198696000012141106,6,INFLOW
4198696000012182420,2,INFLOW
4198696000012360255,4,INFLOW
4198696000014457001,0,INFLOW
4198696000015145084,2,INFLOW
4198696000015213042,0,INFLOW
4198696000015464814,0,INFLOW
4198696000015464958,26,INFLOW
4198696000015724283,0,INFLOW
4198696000016302189,2,INFLOW
4198696000016776224,2,INFLOW
4198696000016938293,2,INFLOW
4198696000018140911,0,INFLOW
4198696000018712097,0,INFLOW
4198696000018934775,3,INFLOW
4198696000019841342,0,INFLOW
4198696000020072314,0,INFLOW
4198696000020178361,0,INFLOW
4198696000021432642,0,INFLOW
4198696000021527807,0,INFLOW
4198696000022307432,0,INFLOW
4198696000022650044,0,INFLOW
4198696000023429407,0,INFLOW
4198696000023685434,0,INFLOW
4198696000024684952,0,INFLOW
4198696000025869921,0,INFLOW
4198696000025902593,0,INFLOW
4198696000026763774,0,INFLOW
4198696000027282953,0,INFLOW
4198696000027386409,0,INFLOW
4198696000028104310,0,INFLOW
4198696000028558824,0,INFLOW
4198696000030215472,0,INFLOW
4198696000031531515,100,INFLOW
4198696000031561119,0,INFLOW
4198696000034310116,0,INFLOW
4198696000000136936,3,INFLOW
4198696000000138664,5,INFLOW
4198696000000139672,988,INFLOW
4198696000000141544,40,INFLOW
4198696000000141976,10,INFLOW
4198696000000142552,19,INFLOW
4198696000000142696,20,INFLOW
4198696000000669642,0,INFLOW
4198696000000669786,1,INFLOW
4198696000000670362,2,INFLOW
4198696000000670650,0,INFLOW
4198696000000670794,2,INFLOW
4198696000000677458,2,INFLOW
4198696000000678322,1,INFLOW
4198696000000844210,12,INFLOW
4198696000000862966,3,INFLOW
4198696000000863974,1,INFLOW
4198696000000864262,3,INFLOW
4198696000000864406,4,INFLOW
4198696000000864550,4,INFLOW
4198696000000866134,2,INFLOW
4198696000000898026,2,INFLOW
4198696000000898170,0,INFLOW
4198696000000899754,12,INFLOW
4198696000001041121,75,INFLOW
4198696000001046550,2,INFLOW
4198696000001057652,4,INFLOW
4198696000001086430,6,INFLOW
4198696000001406309,2,INFLOW
4198696000001407317,3,INFLOW
4198696000001407461,1,INFLOW
4198696000001612007,2,INFLOW
4198696000001612727,4,INFLOW
4198696000001613735,0,INFLOW
4198696000001614743,2,INFLOW
4198696000001685075,2,INFLOW
4198696000001937284,0,INFLOW
4198696000002572977,1,INFLOW
4198696000002584235,0,INFLOW
4198696000002622651,0,INFLOW
4198696000002744148,1,INFLOW
4198696000002859898,0,INFLOW
4198696000003059168,5,INFLOW
4198696000003396171,2,INFLOW
4198696000003454191,0,INFLOW
4198696000004161499,12.9,INFLOW
4198696000004483671,0,INFLOW
4198696000004629722,50,INFLOW
4198696000004629866,100,INFLOW
4198696000004655260,2,INFLOW
4198696000004993301,0,INFLOW
4198696000005139022,1,INFLOW
4198696000005207406,0,INFLOW
4198696000005304441,2,INFLOW
4198696000005387746,3,INFLOW
4198696000005614082,1,INFLOW
4198696000005914711,0,INFLOW
4198696000006085605,0,INFLOW
4198696000006141399,0,INFLOW
4198696000006417274,0,INFLOW
4198696000006545287,8,INFLOW
4198696000006545507,7,INFLOW
4198696000006967405,1,INFLOW
4198696000007365138,0,INFLOW
4198696000007471669,1,INFLOW
4198696000007811399,992,INFLOW
4198696000008096315,0,INFLOW
4198696000008761530,0,INFLOW
4198696000008815422,0,INFLOW
4198696000009136099,0,INFLOW
4198696000009417524,0,INFLOW
4198696000009817563,0,INFLOW
4198696000009895393,0,INFLOW
4198696000009964697,2,INFLOW
4198696000010251070,4,INFLOW
4198696000010609882,0,INFLOW
4198696000010698575,2,INFLOW
4198696000010840230,0,INFLOW
4198696000010936831,0,INFLOW
4198696000011107093,2,INFLOW
4198696000011326115,2,INFLOW
4198696000011516367,4,INFLOW
4198696000011767089,1,INFLOW
4198696000012152330,2,INFLOW
4198696000012342812,2,INFLOW
4198696000012371082,2,INFLOW
4198696000012467353,1,INFLOW
4198696000012700730,0,INFLOW
4198696000013478851,0,INFLOW
4198696000013855171,0,INFLOW
4198696000014221351,3,INFLOW
4198696000014271165,1,INFLOW
4198696000014370621,2,INFLOW
4198696000015436240,3,INFLOW
4198696000015465021,29,INFLOW
4198696000015745230,0,INFLOW
4198696000016933191,1,INFLOW
4198696000018170458,1,INFLOW
4198696000018234937,0,INFLOW
4198696000018569107,0,INFLOW
4198696000018673207,0,INFLOW
4198696000018731491,2,INFLOW
4198696000018835316,0,INFLOW
4198696000018902226,4,INFLOW
4198696000019394397,0,INFLOW
4198696000020436309,1,INFLOW
4198696000020878051,0,INFLOW
4198696000021746532,0,INFLOW
4198696000021925003,0,INFLOW
4198696000022154704,0,INFLOW
4198696000022764711,0,INFLOW
4198696000023373812,4,INFLOW
4198696000023573091,1,INFLOW
4198696000023704706,0,INFLOW
4198696000024699184,0,INFLOW
4198696000026427366,0,INFLOW
4198696000027049164,0,INFLOW
4198696000027947415,0,INFLOW
4198696000028098148,0,INFLOW
4198696000031250220,0,INFLOW
4198696000032248783,0,INFLOW
4198696000000136450,60,INFLOW
4198696000000137602,49,INFLOW
4198696000000138466,5,INFLOW
4198696000000140194,7,INFLOW
4198696000000141634,39,INFLOW
4198696000000142066,105,INFLOW
4198696000000142642,20,INFLOW
4198696000000142786,20,INFLOW
4198696000000143650,10,INFLOW
4198696000000144370,10,INFLOW
4198696000000670020,0,INFLOW
4198696000000676828,12,INFLOW
4198696000000677836,0,INFLOW
4198696000000678556,2,INFLOW
4198696000000679276,5,INFLOW
4198696000000862192,3,INFLOW
4198696000000862336,3,INFLOW
4198696000000864352,1,INFLOW
4198696000000865072,2,INFLOW
4198696000000865648,1,INFLOW
4198696000000865792,2,INFLOW
4198696000000897972,0,INFLOW
4198696000000898116,1,INFLOW
4198696000000898404,1,INFLOW
4198696000000898692,5,INFLOW
4198696000000899556,23,INFLOW
4198696000000899700,16,INFLOW
4198696000001045632,4,INFLOW
4198696000001046640,3,INFLOW
4198696000001086376,1,INFLOW
4198696000001089262,5,INFLOW
4198696000001096610,3,INFLOW
4198696000001610513,4,INFLOW
4198696000001611089,4,INFLOW
4198696000001611521,4,INFLOW
4198696000001614689,0,INFLOW
4198696000001615121,2,INFLOW
4198696000001743119,0,INFLOW
4198696000002572923,5,INFLOW
4198696000002859021,2,INFLOW
4198696000002890974,0,INFLOW
4198696000003678257,0,INFLOW
4198696000003844629,2,INFLOW
4198696000003937104,0,INFLOW
4198696000004150088,2,INFLOW
4198696000004190983,0,INFLOW
4198696000004417943,314,INFLOW
4198696000004420087,99,INFLOW
4198696000004421016,39,INFLOW
4198696000004421160,91,INFLOW
4198696000004546379,0,INFLOW
4198696000004628526,0,INFLOW
4198696000004629812,48,INFLOW
4198696000004629956,45,INFLOW
4198696000004850067,0,INFLOW
4198696000004993013,0,INFLOW
4198696000004993463,10,INFLOW
4198696000005166526,0,INFLOW
4198696000005304236,10,INFLOW
4198696000005510545,5,INFLOW
4198696000005564146,5,INFLOW
4198696000006945829,1,INFLOW
4198696000007344121,8,INFLOW
4198696000007811633,384,INFLOW
4198696000007813988,2,INFLOW
4198696000008207044,0,INFLOW
4198696000008289451,0,INFLOW
4198696000008352489,0,INFLOW
4198696000008973001,0,INFLOW
4198696000009249432,5,INFLOW
4198696000009614657,1,INFLOW
4198696000009740080,0,INFLOW
4198696000009783055,2,INFLOW
4198696000009895135,1,INFLOW
4198696000010464495,1,INFLOW
4198696000010698252,2,INFLOW
4198696000010805120,36,INFLOW
4198696000011064468,0,INFLOW
4198696000011207153,0,INFLOW
4198696000011516230,0,INFLOW
4198696000011594674,3,INFLOW
4198696000012103734,2,INFLOW
4198696000012301300,1,INFLOW
4198696000012342180,1,INFLOW
4198696000012360264,4,INFLOW
4198696000013293007,0,INFLOW
4198696000013384247,0,INFLOW
4198696000013593067,1,INFLOW
4198696000014238384,1,INFLOW
4198696000015063536,0,INFLOW
4198696000015145207,1,INFLOW
4198696000015464823,0,INFLOW
4198696000015465255,29,INFLOW
4198696000015683005,0,INFLOW
4198696000015724294,0,INFLOW
4198696000016370005,0,INFLOW
4198696000016393090,0,INFLOW
4198696000017111878,4,INFLOW
4198696000017650142,0,INFLOW
4198696000018234134,0,INFLOW
4198696000018523353,0,INFLOW
4198696000018712352,0,INFLOW
4198696000018863241,0,INFLOW
4198696000018914369,0,INFLOW
4198696000019183930,0,INFLOW
4198696000019723227,3,INFLOW
4198696000020907089,0,INFLOW
4198696000021263819,0,INFLOW
4198696000022148001,0,INFLOW
4198696000022307607,0,INFLOW
4198696000025738244,0,INFLOW
4198696000025902686,0,INFLOW
4198696000026976115,0,INFLOW
4198696000027366123,0,INFLOW
4198696000027633774,0,INFLOW
4198696000028104464,0,INFLOW
4198696000029435279,0,INFLOW
4198696000029447915,0,INFLOW
4198696000029885836,0,INFLOW
4198696000030181023,0,INFLOW
4198696000030947043,0,INFLOW
4198696000031051931,0,INFLOW
4198696000031243568,0,INFLOW
4198696000033033945,0,INFLOW
4198696000000137215,3,INFLOW
4198696000000137503,49,INFLOW
4198696000000138223,47,INFLOW
4198696000000139519,30,INFLOW
4198696000000139807,81,INFLOW
4198696000000140815,1,INFLOW
4198696000000141535,40,INFLOW
4198696000000142111,9,INFLOW
4198696000000144559,50,INFLOW
4198696000000602590,28,INFLOW
4198696000000677881,0,INFLOW
4198696000000678025,3,INFLOW
4198696000000679321,4,INFLOW
4198696000000861229,3,INFLOW
4198696000000862669,6,INFLOW
4198696000000863245,4,INFLOW
4198696000000863965,3,INFLOW
4198696000000865117,2,INFLOW
4198696000000865693,1,INFLOW
4198696000000865837,2,INFLOW
4198696000001040248,50,INFLOW
4198696000001040536,20,INFLOW
4198696000001045677,2,INFLOW
4198696000001045821,4,INFLOW
4198696000001046253,1,INFLOW
4198696000001046685,5,INFLOW
4198696000001089307,1.8,INFLOW
4198696000001406732,2,INFLOW
4198696000001406876,2,INFLOW
4198696000001407164,2,INFLOW
4198696000001407596,1,INFLOW
4198696000001407740,1,INFLOW
4198696000001611134,4,INFLOW
4198696000001611422,4,INFLOW
4198696000001613294,1,INFLOW
4198696000001615166,0,INFLOW
4198696000001674778,4,INFLOW
4198696000002572824,12,INFLOW
4198696000002744139,1,INFLOW
4198696000003159097,5,INFLOW
4198696000004111308,0,INFLOW
4198696000004325131,1,INFLOW
4198696000004421349,94,INFLOW
4198696000004629713,49,INFLOW
4198696000004777171,0,INFLOW
4198696000005387602,4,INFLOW
4198696000006129265,0,INFLOW
4198696000006693168,0,INFLOW
4198696000006780153,0,INFLOW
4198696000006904029,1,INFLOW
4198696000006923656,3,INFLOW
4198696000006967204,0,INFLOW
4198696000007024001,33,INFLOW
4198696000007440260,3,INFLOW
4198696000007681057,2,INFLOW
4198696000007811678,0,INFLOW
4198696000007811822,197,INFLOW
4198696000007811966,199,INFLOW
4198696000007812542,46,INFLOW
4198696000008581198,2,INFLOW
4198696000008726514,0,INFLOW
4198696000009136045,8,INFLOW
4198696000009774524,4,INFLOW
4198696000010251001,2,INFLOW
4198696000010315385,0,INFLOW
4198696000010345962,0,INFLOW
4198696000010390509,5,INFLOW
4198696000010609873,0,INFLOW
4198696000011064365,0,INFLOW
4198696000011326315,0,INFLOW
4198696000011490089,2,INFLOW
4198696000012057300,6,INFLOW
4198696000012342947,1,INFLOW
4198696000012467094,0,INFLOW
4198696000012700717,1,INFLOW
4198696000013112098,0,INFLOW
4198696000013478659,1,INFLOW
4198696000013593409,4,INFLOW
4198696000013663579,0,INFLOW
4198696000013954769,0,INFLOW
4198696000014221285,0,INFLOW
4198696000015436231,3,INFLOW
4198696000015465012,29,INFLOW
4198696000015465156,30,INFLOW
4198696000015720221,1,INFLOW
4198696000015965081,4,INFLOW
4198696000016322081,4,INFLOW
4198696000016933169,1,INFLOW
4198696000017182640,0,INFLOW
4198696000017698371,0,INFLOW
4198696000018063535,1,INFLOW
4198696000018170181,1,INFLOW
4198696000018863961,0,INFLOW
4198696000018926866,0,INFLOW
4198696000019061436,0,INFLOW
4198696000019073525,0,INFLOW
4198696000021746322,0,INFLOW
4198696000023627623,2,INFLOW
4198696000025140589,0,INFLOW
4198696000025779847,0,INFLOW
4198696000026530620,0,INFLOW
4198696000027301512,0,INFLOW
4198696000028567215,0,INFLOW
4198696000031080801,0,INFLOW
4198696000031553145,0,INFLOW
4198696000032479662,0,INFLOW
4198696000033545248,0,INFLOW
4198696000000137737,46,INFLOW
4198696000004421439,0,INFLOW
4198696000008862001,0,INFLOW
4198696000012057802,0,INFLOW
4198696000022837460,1,INFLOW
4198696000000677026,44,INFLOW
4198696000001045974,5,INFLOW
4198696000010915568,1,INFLOW
4198696000028567226,0,INFLOW
4198696000000677692,2,INFLOW
4198696000000913969,3,INFLOW
4198696000012524130,0,INFLOW
4198696000014348615,0,INFLOW
4198696000015960396,0,INFLOW
4198696000001614878,2,INFLOW
4198696000004950161,0,INFLOW
4198696000013360843,4,INFLOW
4198696000031526702,0,INFLOW
4198696000015950180,0,INFLOW
4198696000001481275,1,INFLOW
4198696000004832386,1,INFLOW
4198696000008622649,2,INFLOW
4198696000010805111,46,INFLOW
4198696000012103725,5,INFLOW
4198696000012949110,4,INFLOW
4198696000007250211,0,INFLOW
4198696000001046784,5,INFLOW
4198696000001407551,2,INFLOW
4198696000003590902,0,INFLOW
4198696000004126870,4,INFLOW
4198696000019511001,0,INFLOW
4198696000028558835,0,INFLOW
4198696000000141391,40,INFLOW
4198696000000864973,8,INFLOW
4198696000001614014,0,INFLOW
4198696000008589185,0,INFLOW
4198696000008656236,4,INFLOW
4198696000018627782,50,INFLOW
4198696000000141913,5,INFLOW
4198696000000142201,10,INFLOW
4198696000000144361,10,INFLOW
4198696000000676963,15,INFLOW
4198696000000861463,1,INFLOW
4198696000001406534,1,INFLOW
4198696000001610072,11,INFLOW
4198696000001610360,2,INFLOW
4198696000006945804,0,INFLOW
4198696000017013128,46,INFLOW
4198696000023004205,0,INFLOW
4198696000001611287,4,INFLOW
4198696000006777849,0,INFLOW
4198696000007681347,0,INFLOW
4198696000008128474,0,INFLOW
4198696000008403091,4,INFLOW
4198696000015464733,28,INFLOW
4198696000023629903,0,INFLOW
4198696000027128379,0,INFLOW
4198696000028979002,0,INFLOW
4198696000000138322,19,INFLOW
4198696000000141202,36,INFLOW
4198696000000140095,10,INFLOW
4198696000001613582,1,INFLOW
4198696000015145691,1,INFLOW
4198696000000670074,2,INFLOW
4198696000002840425,0,INFLOW
4198696000012360318,6,INFLOW
4198696000000143983,20,INFLOW
4198696000007151168,8,INFLOW
4198696000011874791,2,INFLOW
4198696000017761543,0,INFLOW
4198696000020424657,0,INFLOW
4198696000021065175,0,INFLOW
4198696000022128246,0,INFLOW
4198696000027915518,0,INFLOW
4198696000000138376,5,INFLOW
4198696000000602311,319,INFLOW
4198696000000863110,2,INFLOW
4198696000004745091,0,INFLOW
4198696000011064374,2,INFLOW
4198696000020642446,0,INFLOW
4198696000010799676,2,INFLOW
4198696000011107037,0,INFLOW
4198696000012342902,2,INFLOW
4198696000022650179,0,INFLOW
4198696000005698132,0,INFLOW
4198696000012410063,8,INFLOW
4198696000014238745,1,INFLOW
4198696000022597549,0,INFLOW
4198696000029417249,0,INFLOW
4198696000000865927,2,INFLOW
4198696000001040050,45,INFLOW
4198696000004882242,0,INFLOW
4198696000005728422,0,INFLOW
4198696000009740003,0,INFLOW
4198696000015821525,4,INFLOW
4198696000024343170,1,INFLOW
4198696000028282479,0,INFLOW
4198696000031243557,4,INFLOW
4198696000032412576,2,INFLOW
4198696000000142984,12,INFLOW
4198696000001408181,1,INFLOW
4198696000001610423,1,INFLOW
4198696000009503394,1,INFLOW
4198696000019011081,0,INFLOW
4198696000000679564,3,INFLOW
4198696000000863200,6,INFLOW
4198696000033544730,0,INFLOW
4198696000004417700,32,INFLOW
4198696000020642349,0,INFLOW
4198696000022280821,3,INFLOW
4198696000004629668,95,INFLOW
4198696000000898305,2,INFLOW
4198696000001610216,4,INFLOW
4198696000011326261,2,INFLOW
4198696000000678178,2,INFLOW
4198696000013360950,0,INFLOW
4198696000000138178,49,INFLOW
4198696000000677548,4,INFLOW
4198696000000678268,1,INFLOW
4198696000003420882,0,INFLOW
4198696000010617601,0,INFLOW
4198696000000677161,10,INFLOW
4198696000001613870,1,INFLOW
4198696000006141127,1,INFLOW
4198696000011843001,0,INFLOW
4198696000000864919,4,INFLOW
4198696000008207035,0,INFLOW
4198696000022933001,0,INFLOW
4198696000000138952,29,INFLOW
4198696000000864118,5,INFLOW
4198696000001674931,0,INFLOW
4198696000004629578,100,INFLOW
4198696000006603096,0,INFLOW
4198696000009259848,1,INFLOW
4198696000000140626,8,INFLOW
