Product_ID,Available_Stock,Cost_Fallback
4198696000026857663,0,"CRC 13,595.00"
4198696000026925223,0,"CRC 21,990.00"
4198696000026966662,0,"CRC 39,300.00"
4198696000027037268,0,"CRC 80,269.80"
4198696000027049153,0,"CRC 3,500.00"
4198696000027049365,0,"CRC 16,261.85"
4198696000027117992,0,"CRC 3,372.50"
4198696000027122746,0,"CRC 28,950.00"
4198696000027125817,0,"CRC 44,247.79"
4198696000027235657,0,"CRC 26,000.00"
4198696000027282336,0,"CRC 45,653.71"
4198696000027297557,0,"CRC 56,862.11"
4198696000027301512,0,"CRC 17,009.66"
4198696000027311028,0,"CRC 18,000.00"
4198696000027363656,0,"CRC 14,171.15"
4198696000027366134,0,"CRC 7,480.00"
4198696000027374608,0,"CRC 3,695.00"
4198696000027374953,0,"CRC 9,040.00"
4198696000027382259,0,"CRC 19,055.00"
4198696000027395039,0,"CRC 34,497.34"
4198696000027395877,0,"CRC 20,000.00"
4198696000027546042,0,"CRC 14,801.85"
4198696000027633112,0,"CRC 2,250.00"
4198696000027643171,0,"CRC 27,995.00"
4198696000027643975,0,"CRC 25,910.80"
4198696000027754450,0,"CRC 16,603.20"
4198696000027754986,0,"CRC 23,674.52"
4198696000027855023,0,"CRC 5,200.00"
4198696000027868253,0,CRC 796.08
4198696000027872063,0,"CRC 7,425.00"
4198696000027915278,0,"CRC 10,000.00"
4198696000027915576,0,"CRC 8,148.03"
4198696000027943304,0,"CRC 9,000.00"
4198696000027943795,0,"CRC 30,000.00"
4198696000028005001,0,"CRC 2,500.00"
4198696000028005599,0,"CRC 5,760.00"
4198696000028015748,0,"CRC 10,953.85"
4198696000028019257,0,"CRC 40,953.00"
4198696000028021931,0,"CRC 18,266.40"
4198696000028012908,0,"CRC 13,567.58"
4198696000028098012,0,"CRC 10,550.00"
4198696000028098832,0,"CRC 12,300.00"
4198696000028104288,2,"CRC 3,895.00"
4198696000028104667,0,"CRC 15,908.08"
4198696000028115180,0,"CRC 14,100.34"
4198696000028282004,0,"CRC 31,974.54"
4198696000028282332,0,"CRC 1,515.15"
4198696000028282644,0,"CRC 28,000.00"
4198696000028303561,0,"CRC 2,850.00"
4198696000028303910,0,"CRC 5,860.00"
4198696000028318423,0,"CRC 15,840.71"
4198696000028336710,0,"CRC 6,948.42"
4198696000028385624,0,"CRC 25,000.00"
4198696000028419835,0,"CRC 2,500.00"
4198696000028427234,0,"CRC 5,950.00"
4198696000028490016,0,"CRC 9,987.20"
4198696000028506649,0,"CRC 16,900.00"
4198696000028506972,0,"CRC 20,000.00"
4198696000028558755,0,"CRC 4,317.50"
4198696000028559009,0,"CRC 110,000.00"
4198696000028567215,0,"CRC 8,975.00"
4198696000028611976,0,"CRC 30,912.94"
4198696000028622289,0,"CRC 24,750.00"
4198696000028572203,0,"CRC 19,500.00"
4198696000028680394,1,"CRC 17,109.55"
4198696000028722051,0,"CRC 17,000.00"
4198696000028722967,0,"CRC 6,390.00"
4198696000028751113,0,"CRC 14,114.42"
4198696000028795803,0,"CRC 26,000.00"
4198696000028910089,0,"CRC 14,950.00"
4198696000028910416,0,"CRC 11,250.00"
4198696000028927686,0,CRC 785.00
4198696000028909773,0,"CRC 4,700.00"
4198696000029007012,0,"CRC 22,500.00"
4198696000029007327,0,"CRC 27,875.00"
4198696000029015153,0,"CRC 96,000.00"
4198696000029015640,0,"CRC 11,039.29"
4198696000029035040,0,"CRC 8,000.00"
4198696000029035185,1,"CRC 11,800.00"
4198696000029035926,0,"CRC 3,500.00"
4198696000029046493,0,"CRC 10,500.00"
4198696000029058738,0,"CRC 6,182.76"
4198696000029259257,0,"CRC 27,990.00"
4198696000029310287,0,"CRC 31,000.00"
4198696000029313513,3,"CRC 4,888.35"
4198696000029319160,0,"CRC 20,000.00"
4198696000029326146,0,"CRC 5,122.50"
4198696000029326812,0,"CRC 31,000.00"
4198696000029368515,0,"CRC 2,675.00"
4198696000029374072,0,"CRC 15,020.50"
4198696000029374519,1,"CRC 21,238.94"
4198696000029378189,0,"CRC 23,000.00"
4198696000029417249,0,"CRC 16,900.00"
4198696000029434104,0,"CRC 4,559.28"
4198696000029435246,0,"CRC 16,777.60"
4198696000029435290,0,"CRC 5,477.85"
4198696000029435583,1,"CRC 11,039.57"
4198696000029435951,0,"CRC 7,191.78"
4198696000029447709,0,"CRC 54,241.20"
4198696000029801226,0,"CRC 3,200.00"
4198696000029807069,0,"CRC 3,250.00"
4198696000029822858,0,"CRC 12,723.04"
4198696000029885121,0,"CRC 20,463.59"
4198696000029893788,0,"CRC 3,212.50"
4198696000029931629,9,"CRC 1,250.00"
4198696000029983592,1,"CRC 3,495.80"
4198696000029995212,0,"CRC 8,609.29"
4198696000030016634,0,"CRC 3,927.00"
4198696000030019788,0,"CRC 7,700.00"
4198696000030025473,0,"CRC 9,823.01"
4198696000030124441,1,"CRC 7,222.67"
4198696000030181573,0,"CRC 26,500.00"
4198696000030193616,0,"CRC 49,328.27"
4198696000030193909,0,"CRC 88,472.84"
4198696000030199739,0,"CRC 3,673.80"
4198696000030232048,0,"CRC 32,000.00"
4198696000030232493,0,"CRC 12,095.73"
4198696000030248680,0,"CRC 7,505.26"
4198696000030354209,0,"CRC 5,778.85"
4198696000030354552,0,"CRC 3,150.00"
4198696000030418059,0,"CRC 33,266.44"
4198696000030418386,0,"CRC 29,819.82"
4198696000030537025,0,"CRC 12,500.00"
4198696000030710131,0,"CRC 15,495.00"
4198696000030710645,0,"CRC 6,910.00"
4198696000030882003,0,"CRC 13,274.34"
4198696000030903204,0,"CRC 9,444.20"
4198696000030947101,0,"CRC 19,990.00"
4198696000030947537,0,"CRC 5,000.00"
4198696000030947961,0,"CRC 20,325.00"
4198696000030971992,0,"CRC 11,500.00"
4198696000031051942,0,"CRC 10,250.00"
4198696000031080801,0,"CRC 15,600.00"
4198696000031091238,0,"CRC 7,205.00"
4198696000031149142,0,"CRC 2,743.88"
4198696000031164525,0,"CRC 13,245.89"
4198696000031177500,1,"CRC 5,000.00"
4198696000031243073,0,"CRC 12,000.00"
4198696000031243394,0,"CRC 4,692.31"
4198696000031243579,0,"CRC 10,000.00"
4198696000031250111,0,"CRC 12,100.00"
4198696000031370605,1,"CRC 4,087.50"
4198696000031406200,0,"CRC 1,899.93"
4198696000031406403,0,"CRC 17,691.48"
4198696000031456664,1,"CRC 37,000.00"
4198696000031456720,1,"CRC 3,400.00"
4198696000031465608,0,"CRC 2,675.00"
4198696000031479197,0,"CRC 12,831.86"
4198696000031526702,0,"CRC 6,751.96"
4198696000031531346,100,"CRC 8,000.00"
4198696000031531489,99,"CRC 9,500.00"
4198696000031531528,99,"CRC 9,000.00"
4198696000031531586,50,"CRC 15,000.00"
4198696000031531638,100,"CRC 17,000.00"
4198696000031531696,30,"CRC 35,000.00"
4198696000031539099,40,"CRC 104,400.00"
4198696000031553145,0,"CRC 49,950.00"
4198696000031553654,0,"CRC 11,900.00"
4198696000031553999,0,"CRC 34,630.00"
4198696000031591027,0,"CRC 9,559.00"
4198696000031591591,1,"CRC 12,950.00"
4198696000031756210,0,"CRC 7,500.00"
4198696000031793068,0,"CRC 14,601.77"
4198696000031811140,0,"CRC 155,999.99"
4198696000031894135,0,"CRC 2,802.80"
4198696000032007001,0,"CRC 21,971.48"
4198696000032048440,0,"CRC 9,200.00"
4198696000032048543,0,"CRC 1,700.00"
4198696000032151300,0,"CRC 57,000.00"
4198696000032207231,0,"CRC 49,039.15"
4198696000032213332,0,"CRC 248,168.84"
4198696000032240568,0,"CRC 12,000.00"
4198696000032248306,0,"CRC 2,900.00"
4198696000032257145,0,"CRC 10,060.00"
4198696000032257868,0,"CRC 16,200.00"
4198696000032273158,0,"CRC 10,850.00"
4198696000032310575,0,"CRC 1,700.00"
4198696000032412020,0,"CRC 6,736.50"
4198696000032412362,0,"CRC 28,672.57"
4198696000032471618,0,"CRC 10,521.26"
4198696000032479662,0,"CRC 58,900.00"
4198696000032899832,6,"CRC 5,615.00"
4198696000032909323,0,"CRC 12,995.00"
4198696000032970130,0,"CRC 19,300.00"
4198696000032970688,0,"CRC 6,500.00"
4198696000033046001,0,"CRC 22,400.00"
4198696000033033778,0,"CRC 8,333.40"
4198696000033054027,0,"CRC 8,588.84"
4198696000033148028,0,"CRC 18,544.83"
4198696000033148666,0,"CRC 8,900.00"
4198696000033252231,0,"CRC 4,950.00"
4198696000033252598,0,"CRC 9,531.10"
4198696000033269316,0,"CRC 25,000.00"
4198696000033230790,0,"CRC 102,000.00"
4198696000033358144,0,"CRC 25,000.00"
4198696000033370592,0,"CRC 3,081.00"
4198696000033386105,0,"CRC 12,947.00"
4198696000033390271,1,"CRC 12,800.00"
4198696000033407742,0,"CRC 8,300.00"
4198696000033522601,0,CRC 540.00
4198696000033545248,0,"CRC 17,600.00"
4198696000033552239,0,"CRC 7,100.00"
4198696000033554057,1,"CRC 8,507.96"
4198696000033554385,0,"CRC 8,685.00"
4198696000033560032,0,"CRC 10,350.00"
4198696000033569118,0,"CRC 20,000.00"
4198696000033573798,0,"CRC 23,260.89"
4198696000033588430,0,"CRC 3,079.92"
4198696000034088453,0,"CRC 17,922.00"
4198696000034104049,0,"CRC 22,900.00"
4198696000034110408,0,"CRC 41,254.73"
4198696000034317363,0,"CRC 20,000.00"
4198696000034333389,0,"CRC 32,564.65"
4198696000000136450,60,"CRC 1,612.16"
4198696000000136486,5,"CRC 7,000.00"
4198696000000136522,5,"CRC 10,362.88"
4198696000000136558,6,"CRC 7,962.24"
4198696000000136594,6,"CRC 8,440.96"
4198696000000136630,5,"CRC 15,262.72"
4198696000000136666,3,"CRC 17,198.72"
4198696000000136702,19,"CRC 8,638.08"
4198696000000136738,6,"CRC 5,399.68"
4198696000000136774,3,"CRC 23,520.64"
4198696000000136810,6,"CRC 9,278.72"
4198696000000136846,4,"CRC 15,312.00"
4198696000000136882,3,"CRC 9,320.96"
4198696000000136918,6,"CRC 11,397.76"
4198696000000136954,26,"CRC 8,000.00"
4198696000000136990,0,"CRC 11,982.08"
4198696000000137026,47,"CRC 37,500.00"
4198696000000137062,6,"CRC 9,982.72"
4198696000000137098,5,"CRC 9,553.28"
4198696000000137134,18,"CRC 7,000.00"
4198696000000137170,6,"CRC 8,990.08"
4198696000000137206,6,"CRC 15,312.00"
4198696000000137242,4,"CRC 16,642.56"
4198696000000137278,6,"CRC 15,312.00"
4198696000000137314,6,"CRC 9,982.72"
4198696000000137350,6,"CRC 8,539.52"
4198696000000137386,6,"CRC 7,905.92"
4198696000000137422,50,"CRC 3,766.40"
4198696000000137458,50,"CRC 2,323.20"
4198696000000137494,20,"CRC 2,597.76"
4198696000000137530,50,"CRC 2,069.76"
4198696000000137566,39,CRC 309.76
4198696000000137602,49,CRC 542.08
4198696000000137638,50,"CRC 1,196.80"
4198696000000137674,50,CRC 183.04
4198696000000137710,50,"CRC 1,724.80"
4198696000000137746,50,"CRC 4,378.88"
4198696000000137782,50,"CRC 1,928.96"
4198696000000137818,50,"CRC 11,017.60"
4198696000000137854,50,"CRC 2,597.76"
4198696000000137890,50,"CRC 5,653.12"
4198696000000137926,44,"CRC 4,378.88"
4198696000000137962,35,"CRC 14,396.80"
4198696000000137998,50,"CRC 3,203.20"
4198696000000138034,49,"CRC 4,836.48"
4198696000000138070,45,"CRC 3,100.00"
4198696000000138106,48,"CRC 3,104.64"
4198696000000138142,45,"CRC 2,168.32"
4198696000000138178,49,"CRC 4,970.24"
4198696000000138214,50,"CRC 2,935.68"
4198696000000138250,50,"CRC 13,333.76"
4198696000000138286,24,"CRC 7,286.40"
4198696000000138322,19,"CRC 6,526.08"
4198696000000138358,20,"CRC 6,744.32"
4198696000000138394,5,"CRC 7,582.08"
4198696000000138430,3,"CRC 3,520.00"
4198696000000138466,5,"CRC 8,792.96"
4198696000000138502,5,"CRC 2,083.84"
4198696000000138538,3,"CRC 10,257.28"
4198696000000138574,4,"CRC 2,999.04"
4198696000000138610,10,"CRC 4,000.00"
4198696000000138646,1,"CRC 3,738.24"
4198696000000138682,50,"CRC 4,836.48"
4198696000000138718,50,"CRC 1,119.36"
4198696000000138754,50,"CRC 2,618.88"
4198696000000138790,94,CRC 77.44
4198696000000138826,92,CRC 126.72
4198696000000138862,99,CRC 218.24
4198696000000138898,100,CRC 126.72
4198696000000138934,100,CRC 605.44
4198696000000138970,23,"CRC 4,259.20"
4198696000000139006,30,"CRC 6,279.68"
4198696000000139042,30,"CRC 10,855.68"
4198696000000139078,23,"CRC 4,033.92"
4198696000000139114,29,"CRC 3,794.56"
4198696000000139150,30,"CRC 4,033.92"
4198696000000139186,10,"CRC 18,099.84"
4198696000000139222,8,"CRC 9,271.68"
4198696000000139258,10,"CRC 9,602.56"
4198696000000139294,8,"CRC 14,467.20"
4198696000000139330,19,"CRC 2,696.32"
4198696000000139366,211,CRC 280.00
4198696000000139402,20,"CRC 1,569.92"
4198696000000139438,48,"CRC 3,336.96"
4198696000000139474,26,"CRC 4,012.80"
4198696000000139510,29,"CRC 4,012.80"
4198696000000139546,29,"CRC 12,503.04"
4198696000000139582,50,"CRC 6,174.08"
4198696000000139618,50,"CRC 3,956.48"
4198696000000139654,172,CRC 49.28
4198696000000139690,98,CRC 197.12
4198696000000139726,146,CRC 21.12
4198696000000139762,200,CRC 197.12
4198696000000139798,99,CRC 387.20
4198696000000139834,98,"CRC 2,189.44"
4198696000000139870,91,CRC 168.96
4198696000000139906,3,"CRC 4,287.36"
4198696000000139942,10,"CRC 4,808.32"
4198696000000139978,10,"CRC 5,040.64"
4198696000000140014,10,"CRC 5,258.88"
4198696000000140050,8,"CRC 5,815.04"
4198696000000140086,10,"CRC 4,442.24"
4198696000000140122,10,"CRC 8,455.04"
4198696000000140158,10,"CRC 4,519.68"
4198696000000140194,7,"CRC 6,152.96"
4198696000000140230,8,"CRC 4,963.20"
4198696000000140266,9,"CRC 5,125.12"
4198696000000140302,6,"CRC 5,082.88"
4198696000000140338,10,"CRC 4,435.20"
4198696000000140374,1,"CRC 3,998.72"
4198696000000140410,10,"CRC 6,209.28"
4198696000000140446,10,"CRC 4,723.84"
4198696000000140482,5,"CRC 6,202.24"
4198696000000140518,90,CRC 823.68
4198696000000140554,93,CRC 654.72
4198696000000140590,49,"CRC 6,540.16"
4198696000000140626,8,"CRC 2,900.48"
4198696000000140662,10,"CRC 3,020.16"
4198696000000140698,10,"CRC 3,393.28"
4198696000000140734,10,"CRC 4,308.48"
4198696000000140770,1,"CRC 34,305.92"
4198696000000140806,1,"CRC 36,643.20"
4198696000000140842,100,CRC 915.20
4198696000000140878,44,"CRC 1,950.08"
4198696000000140914,46,"CRC 2,696.32"
4198696000000140950,44,"CRC 3,153.92"
4198696000000140986,46,"CRC 2,027.52"
4198696000000141022,50,"CRC 2,097.92"
4198696000000141058,40,CRC 915.20
4198696000000141094,37,CRC 908.16
4198696000000141130,36,"CRC 1,393.92"
4198696000000141166,39,CRC 887.04
4198696000000141202,36,"CRC 1,429.12"
4198696000000141238,39,CRC 992.64
4198696000000141274,48,"CRC 2,330.24"
4198696000000141310,36,"CRC 1,626.24"
4198696000000141346,37,CRC 795.52
4198696000000141382,36,CRC 950.40
4198696000000141418,60,CRC 823.68
4198696000000141454,36,CRC 774.40
4198696000000141490,39,CRC 858.88
4198696000000141526,37,CRC 654.72
4198696000000141562,38,"CRC 1,182.72"
4198696000000141598,41,"CRC 1,344.64"
4198696000000141634,39,"CRC 1,344.64"
4198696000000141670,50,"CRC 4,435.20"
4198696000000141706,176,CRC 922.24
4198696000000141742,78,CRC 204.16
4198696000000141778,6,"CRC 32,496.64"
4198696000000141814,2,"CRC 8,983.04"
4198696000000141850,75,"CRC 1,668.48"
4198696000000141886,6,"CRC 8,483.20"
4198696000000141922,4,"CRC 13,059.20"
4198696000000141958,5,"CRC 13,587.20"
4198696000000141994,9,"CRC 13,016.96"
4198696000000142030,9,"CRC 13,242.24"
4198696000000142066,105,"CRC 1,400.00"
4198696000000142102,20,"CRC 1,100.00"
4198696000000142138,97,"CRC 1,400.00"
4198696000000142174,48,"CRC 2,000.00"
4198696000000142210,7,"CRC 1,013.76"
4198696000000142246,480,CRC 7.04
4198696000000142282,500,CRC 7.04
4198696000000142318,593,CRC 211.20
4198696000000142354,99,CRC 91.52
4198696000000142390,100,CRC 91.52
4198696000000142426,73,CRC 7.04
4198696000000142462,64,CRC 91.52
4198696000000142498,0,CRC 246.40
4198696000000142534,15,"CRC 2,914.56"
4198696000000142570,19,"CRC 3,470.72"
4198696000000142606,20,"CRC 2,823.04"
4198696000000142642,20,"CRC 3,696.00"
4198696000000142678,13,"CRC 3,555.20"
4198696000000142714,23,"CRC 3,696.00"
4198696000000142750,20,"CRC 2,358.40"
4198696000000142786,20,"CRC 2,900.48"
4198696000000142822,19,"CRC 2,956.80"
4198696000000142858,20,"CRC 3,294.72"
4198696000000142894,19,"CRC 3,160.96"
4198696000000142930,20,"CRC 3,315.84"
4198696000000142966,12,"CRC 9,356.16"
4198696000000143002,12,"CRC 8,807.04"
4198696000000143038,20,"CRC 1,027.84"
4198696000000143074,20,CRC 936.32
4198696000000143110,3,"CRC 2,745.60"
4198696000000143146,10,"CRC 1,647.36"
4198696000000143182,20,"CRC 1,316.48"
4198696000000143218,20,"CRC 1,302.40"
4198696000000143254,14,"CRC 1,605.12"
4198696000000143290,20,"CRC 1,372.80"
4198696000000143326,19,"CRC 1,872.64"
4198696000000143362,44,"CRC 2,000.00"
4198696000000143398,3,"CRC 3,231.36"
4198696000000143434,10,"CRC 3,463.68"
4198696000000143470,92,"CRC 4,800.00"
4198696000000143506,14,"CRC 6,000.00"
4198696000000143542,0,"CRC 1,267.20"
4198696000000143578,6,"CRC 4,942.08"
4198696000000143614,5,"CRC 3,850.88"
4198696000000143650,10,"CRC 3,956.48"
4198696000000143686,54,"CRC 1,781.12"
4198696000000143722,9,"CRC 5,758.72"
4198696000000143758,10,"CRC 4,294.40"
4198696000000143794,19,"CRC 7,300.00"
4198696000000143830,78,"CRC 6,000.00"
4198696000000143866,6,"CRC 7,251.20"
4198696000000143902,5,"CRC 4,062.08"
4198696000000143938,8,"CRC 5,913.60"
4198696000000143974,50,"CRC 3,611.52"
4198696000000144010,16,"CRC 6,786.56"
4198696000000144046,20,"CRC 3,717.12"
4198696000000144082,20,"CRC 5,892.48"
4198696000000144118,20,"CRC 7,328.64"
4198696000000144154,20,"CRC 4,970.24"
4198696000000144190,20,"CRC 5,927.68"
4198696000000144226,9,"CRC 6,103.68"
4198696000000144262,10,"CRC 5,547.52"
4198696000000144298,10,"CRC 10,440.32"
4198696000000144334,9,"CRC 4,435.20"
4198696000000144370,10,"CRC 13,530.88"
4198696000000144406,10,"CRC 12,573.44"
4198696000000144442,50,"CRC 12,158.08"
4198696000000144478,49,"CRC 10,897.92"
4198696000000144514,48,"CRC 3,259.52"
4198696000000144550,20,"CRC 2,428.80"
4198696000000144586,3,"CRC 6,026.24"
4198696000000144622,20,"CRC 12,000.00"
4198696000000144658,1,"CRC 7,117.44"
4198696000000144694,39,"CRC 11,000.00"
4198696000000513120,180,CRC 40.00
4198696000000513156,0,CRC 1.00
4198696000000588205,7,"CRC 3,664.20"
4198696000000588241,13,"CRC 2,493.80"
4198696000000588277,2,"CRC 2,241.70"
4198696000000588313,17,"CRC 2,662.80"
4198696000000588349,33,"CRC 1,676.99"
4198696000000588427,11,"CRC 7,029.00"
4198696000000602329,320,"CRC 2,590.96"
4198696000000602365,330,"CRC 3,534.63"
4198696000000602401,84,"CRC 5,746.06"
4198696000000602437,11,"CRC 9,850.00"
4198696000000602473,32,"CRC 3,429.10"
4198696000000602509,34,"CRC 3,243.75"
4198696000000602545,265,"CRC 2,196.48"
4198696000000602581,38,"CRC 14,082.86"
4198696000000669516,2,"CRC 2,317.61"
4198696000000669552,1,"CRC 4,222.99"
4198696000000669588,2,"CRC 5,423.41"
4198696000000669624,1,"CRC 3,112.61"
4198696000000669660,2,"CRC 6,680.95"
4198696000000669696,2,"CRC 1,178.65"
4198696000000669732,3,CRC 727.42
4198696000000669768,0,"CRC 1,479.50"
4198696000000669804,0,CRC 658.71
4198696000000669840,4,"CRC 1,937.24"
4198696000000669876,10,"CRC 1,895.33"
4198696000000669912,4,CRC 853.21
4198696000000669948,2,"CRC 1,701.11"
4198696000000669984,3,"CRC 3,128.26"
4198696000000670020,0,CRC 761.80
4198696000000670056,2,"CRC 2,189.56"
4198696000000670092,1,"CRC 1,377.84"
4198696000000670128,1,"CRC 1,776.13"
4198696000000670164,2,"CRC 6,372.99"
4198696000000670200,4,"CRC 1,489.28"
4198696000000670236,1,"CRC 1,595.62"
4198696000000670272,2,"CRC 2,419.05"
4198696000000670308,7,"CRC 2,624.88"
4198696000000670344,4,"CRC 1,811.55"
4198696000000670380,4,"CRC 1,349.23"
4198696000000670416,3,"CRC 1,636.76"
4198696000000670452,6,"CRC 3,203.68"
4198696000000670488,2,"CRC 2,979.22"
4198696000000670524,3,"CRC 1,959.59"
4198696000000670560,5,"CRC 1,721.76"
4198696000000670596,6,"CRC 3,689.76"
4198696000000670632,0,"CRC 4,148.35"
4198696000000670668,1,"CRC 2,924.35"
4198696000000670704,2,"CRC 1,378.27"
4198696000000670740,3,"CRC 1,736.34"
4198696000000670776,2,"CRC 2,552.17"
4198696000000670812,0,CRC 658.71
4198696000000676792,24,"CRC 4,868.58"
4198696000000676828,12,"CRC 2,800.98"
4198696000000676864,8,"CRC 3,954.72"
4198696000000676900,0,"CRC 3,506.90"
4198696000000676936,37,CRC 62.74
4198696000000676972,19.96,"CRC 11,152.22"
4198696000000677008,50,CRC 66.84
4198696000000677044,28,CRC 30.26
4198696000000677080,0,"CRC 4,868.58"
4198696000000677116,7,CRC 735.79
4198696000000677152,9,CRC 643.77
4198696000000677188,29,"CRC 27,198.35"
4198696000000677224,0,"CRC 2,046.22"
4198696000000677260,0,"CRC 6,055.46"
4198696000000677296,2,"CRC 6,896.48"
4198696000000677332,2,"CRC 7,455.48"
4198696000000677368,2,"CRC 2,919.55"
4198696000000677404,1,"CRC 5,985.59"
4198696000000677440,2,"CRC 6,593.07"
4198696000000677476,2,"CRC 5,974.30"
4198696000000677512,2,"CRC 8,727.40"
4198696000000677548,4,"CRC 3,299.97"
4198696000000677584,2,"CRC 4,039.21"
4198696000000677620,4,"CRC 5,364.68"
4198696000000677656,2,"CRC 3,355.64"
4198696000000677692,2,"CRC 3,810.24"
4198696000000677728,0,"CRC 4,804.72"
4198696000000677764,2,"CRC 3,349.43"
4198696000000677800,0,"CRC 1,796.78"
4198696000000677836,0,"CRC 1,213.91"
4198696000000677872,8,"CRC 1,283.68"
4198696000000677908,2,"CRC 1,766.19"
4198696000000677944,0,"CRC 1,409.22"
4198696000000677980,2,"CRC 2,594.10"
4198696000000678016,0,"CRC 2,904.83"
4198696000000678052,2,"CRC 1,387.40"
4198696000000678088,0,CRC 962.77
4198696000000678124,0,"CRC 2,199.69"
4198696000000678160,1,"CRC 1,280.97"
4198696000000678196,2,"CRC 1,346.17"
4198696000000678232,2,"CRC 1,338.40"
4198696000000678268,1,"CRC 1,585.68"
4198696000000678304,2,"CRC 1,893.61"
4198696000000678340,2,"CRC 2,330.78"
4198696000000678376,0,"CRC 1,020.18"
4198696000000678412,2,"CRC 1,107.40"
4198696000000678448,3,"CRC 1,290.94"
4198696000000678484,3,"CRC 1,247.28"
4198696000000678520,4,"CRC 9,178.38"
4198696000000678556,2,"CRC 6,554.47"
4198696000000678592,10,"CRC 2,823.11"
4198696000000678628,3,"CRC 3,294.75"
4198696000000678664,5,"CRC 5,578.73"
4198696000000678700,1,"CRC 6,710.25"
4198696000000678736,3,"CRC 2,966.38"
4198696000000678772,5,"CRC 4,278.00"
4198696000000678808,5,"CRC 5,078.17"
4198696000000678844,4,"CRC 2,966.38"
4198696000000678880,2,"CRC 5,065.75"
4198696000000678916,8,"CRC 3,109.43"
4198696000000678952,3,"CRC 3,761.56"
4198696000000678988,3,"CRC 7,213.13"
4198696000000679024,2,"CRC 2,823.14"
4198696000000679060,3,"CRC 19,832.14"
4198696000000679096,2,"CRC 4,227.52"
4198696000000679132,2,"CRC 3,606.78"
4198696000000679168,4,"CRC 7,236.66"
4198696000000679204,3,"CRC 3,428.78"
4198696000000679240,11,"CRC 4,088.43"
4198696000000679276,5,"CRC 2,700.00"
4198696000000679312,0,"CRC 3,000.00"
4198696000000679348,8,"CRC 2,562.52"
4198696000000679384,6,"CRC 3,187.52"
4198696000000679420,1,"CRC 2,824.50"
4198696000000679456,3,"CRC 5,362.20"
4198696000000679492,5,"CRC 3,331.03"
4198696000000679528,6,"CRC 3,181.13"
4198696000000679564,3,"CRC 3,953.18"
4198696000000679600,2,"CRC 4,690.00"
4198696000000679636,5,"CRC 3,125.03"
4198696000000679672,0,"CRC 2,118.34"
4198696000000679708,2,"CRC 1,808.73"
4198696000000679744,1,"CRC 3,186.54"
4198696000000791001,1,CRC 900.23
4198696000000791037,6,"CRC 1,787.04"
4198696000000836160,9,"CRC 2,346.00"
4198696000000836196,4,"CRC 1,858.40"
4198696000000836232,12,"CRC 2,080.00"
4198696000000836268,6,"CRC 6,099.60"
4198696000000844012,17,"CRC 4,950.00"
4198696000000844048,16,"CRC 2,355.00"
4198696000000844084,33,"CRC 1,975.00"
4198696000000844120,22,"CRC 1,600.00"
4198696000000844156,10,"CRC 1,820.00"
4198696000000844192,7,"CRC 7,105.00"
4198696000000844228,27,CRC 885.00
4198696000000844264,9,"CRC 1,520.00"
4198696000000844300,0,"CRC 2,181.00"
4198696000000844336,19,"CRC 1,850.00"
4198696000000844372,0,"CRC 1,998.00"
4198696000000860572,2,"CRC 58,000.00"
4198696000000860608,2,"CRC 61,000.00"
4198696000000860644,1,"CRC 56,700.00"
4198696000000860680,2,"CRC 40,000.00"
4198696000000860716,2,"CRC 9,843.75"
4198696000000860752,6,"CRC 8,999.10"
4198696000000860788,3,"CRC 10,209.39"
4198696000000860824,6,"CRC 5,647.75"
4198696000000860860,2,"CRC 9,109.27"
4198696000000860896,1,"CRC 7,794.57"
4198696000000860932,3,"CRC 10,372.31"
4198696000000860968,4,"CRC 5,214.13"
4198696000000861004,7,"CRC 7,213.65"
4198696000000861040,9,"CRC 9,096.85"
4198696000000861076,3,"CRC 9,231.89"
4198696000000861112,3,"CRC 6,255.00"
4198696000000861148,2,"CRC 7,191.00"
4198696000000861184,6,"CRC 7,851.95"
4198696000000861220,8,"CRC 7,122.13"
4198696000000861256,2,"CRC 6,570.17"
4198696000000861292,7,"CRC 8,919.41"
4198696000000861328,3,"CRC 7,204.51"
4198696000000861364,3,"CRC 9,072.20"
4198696000000861400,10,"CRC 6,013.50"
4198696000000861436,2,"CRC 5,668.78"
4198696000000861472,5,"CRC 5,271.41"
4198696000000861508,5,"CRC 6,760.39"
4198696000000861544,2,"CRC 10,199.06"
4198696000000861580,3,"CRC 4,899.09"
4198696000000861616,3,"CRC 8,994.43"
4198696000000861652,5,"CRC 14,288.06"
4198696000000861688,5,"CRC 12,335.15"
4198696000000861724,10,"CRC 11,000.00"
4198696000000861760,2,"CRC 10,132.22"
4198696000000861796,7,"CRC 7,061.58"
4198696000000861832,4,"CRC 9,865.70"
4198696000000861868,3,"CRC 15,481.18"
4198696000000861904,2,"CRC 13,320.00"
4198696000000861940,8,"CRC 9,747.74"
4198696000000861976,4,"CRC 13,127.33"
4198696000000862012,3,"CRC 12,727.05"
4198696000000862048,9,"CRC 12,501.67"
4198696000000862084,5,"CRC 8,713.83"
4198696000000862120,4,"CRC 11,022.57"
4198696000000862156,5,"CRC 12,946.26"
4198696000000862192,3,"CRC 8,623.30"
4198696000000862228,5,"CRC 12,018.29"
4198696000000862264,9,"CRC 13,127.33"
4198696000000862300,3,"CRC 8,555.39"
