Product_ID,SKU,Month_Year,Total_Quantity,Net_Sales,Available_Stock,Cost_Fallback_Text,Cost_Fallback_Num,Last_Purchase_Price,Stock_On_Hand,Avg_Demand_6M,Reorder_Flag,Unit_Cost_CRC,On_Hand_Qty,Inventory_Value_CRC,Months_Cover,Reorder_Qty_Lead2m
4198696000002566271,529-052,2024-08,4,92035.4,15,17000,17000,17000,15,4.5,0,17000,15,255000,3.3333333333333335,0
4198696000002574067,529-048,2025-09,1,31100.43,1,25000,25000,25000,1,0.8333333333333334,0,25000,1,25000,1.2,1
4198696000000143470,245-395,2024-02,1,6902.65,92,4800,4800,3030.5,92,1.1666666666666667,0,3030.5,92,278806,78.85714285714285,0
4198696000001610288,519-0048,2025-01,2,17097.35,6,6881.3,6881.3,6881.3,6,3,0,6881.3,6,41287.8,2,0
4198696000019575105,800-2819,2025-11,1,34513.27,0,21950,21950,21950,0,0.5,1,21950,0,0,0,1
4198696000002124040,529-025,2024-04,1,21327.43,9,17000,17000,17000,9,0.6666666666666666,0,17000,9,153000,13.5,0
4198696000000679636,72-1086,2024-04,2,8495.58,5,3125.03,3125.03,3125.03,5,0.3333333333333333,0,3125.03,5,15625.150000000001,15,0
4198696000001039798,273-20,2024-09,1,2212.39,17,943.36,943.36,737,17,0.16666666666666666,0,737,17,12529,102,0
4198696000000836250,514-013,2025-03,2,5734.51,75,2600,2600,2600,75,7.166666666666667,0,2600,75,195000,10.465116279069766,0
4198696000015465246,351-2031,2025-07,1,56991.15,23,31400,31400,20075,23,0.8333333333333334,0,20075,23,461725,27.599999999999998,0
4198696000000836250,514-013,2025-05,1,2930.97,75,2600,2600,2600,75,7.166666666666667,0,2600,75,195000,10.465116279069766,0
4198696000010636095,533-057,2025-06,2,39292.04,2,14500,14500,14500,2,0.3333333333333333,0,14500,2,29000,6,0
4198696000002097134,529-019,2025-07,1,23008.85,19,17000,17000,17000,19,8.5,0,17000,19,323000,2.235294117647059,0
4198696000007811408,254-500,2025-07,8,9415.93,1423,670,670,445.5,1423,4.166666666666667,0,445.5,1423,633946.5,341.52,0
4198696000002124040,529-025,2025-01,1,21168.14,9,17000,17000,17000,9,0.6666666666666666,0,17000,9,153000,13.5,0
4198696000005385176,505-1000,2025-08,1,2079.65,21,2064.07,2064.07,2064.07,21,2.6666666666666665,0,2064.07,21,43345.47,7.875,0
4198696000000860986,509-0031,2024-10,1,8575.22,5,5542,5542,6679.55,5,0.3333333333333333,0,6679.55,5,33397.75,15,0
4198696000001611863,528-0056,2025-02,1,11592.92,4,6474.86,6474.86,6474.86,4,1.6666666666666667,0,6474.86,4,25899.44,2.4,0
4198696000001610153,519-0036,2025-09,2,14817.7,2,4980.56,4980.56,4980.56,2,0.6666666666666666,0,4980.56,2,9961.12,3,0
4198696000000844264,505-005,2025-02,1,1858.41,9,1520,1520,1520,9,1,0,1520,9,13680,9,0
4198696000020231968,528-0103,2025-07,2,2230.09,21,681,681,870,21,12.666666666666666,0,870,21,18270,1.6578947368421053,4
4198696000027872837,800-3896,2025-08,4,24424.78,0,3651,3651,3651,0,0.6666666666666666,1,3651,0,0,0,1
4198696000001406633,524-0064,2024-12,1,2300.88,4,1700,1700,1700,4,0.16666666666666666,0,1700,4,6800,24,0
4198696000000860986,509-0031,2024-01,1,7964.6,5,5542,5542,6679.55,5,0.3333333333333333,0,6679.55,5,33397.75,15,0
4198696000000861877,509-0130,2025-03,1,18230.09,13,13465.22,13465.22,13465.220000000001,13,2,0,13465.220000000001,13,175047.86000000002,6.5,0
4198696000002097134,529-019,2024-10,1,23008.85,19,17000,17000,17000,19,8.5,0,17000,19,323000,2.235294117647059,0
4198696000006102082,800-989,2025-08,1,39823.01,0,23400,23400,23400,0,0.16666666666666666,1,23400,0,0,0,0
4198696000000862390,509-0187,2025-03,1,17079.65,9,12606.75,12606.75,12606.75,9,0.3333333333333333,0,12606.75,9,113460.75,27,0
4198696000004417799,11-1021,2024-12,1,13893.81,45,7683,7683,5417.5,45,0.3333333333333333,0,5417.5,45,243787.5,135,0
4198696000012723759,510-1027,2025-03,1,71238.94,2,52965.06,52965.06,57320.37,2,0.6666666666666666,0,57320.37,2,114640.74,3,0
4198696000003679277,530-0007,2024-12,1,3716.81,7,2700,2700,2500,7,0.3333333333333333,0,2500,7,17500,21,0
4198696000004417655,11-1000,2024-06,1,15048.67,63,9700,9700,6198.5,63,2.5,0,6198.5,63,390505.5,25.2,0
4198696000015464670,75-1020,2025-03,1,44247.79,45,22100,22100,14135,45,1.8333333333333333,0,14135,45,636075,24.545454545454547,0
4198696000007509365,517-1003,2025-09,1,17920.35,6,14726.4,14726.4,14726.4,6,1,0,14726.4,6,88358.4,6,0
4198696000023558723,800-3348,2025-05,1,24424.78,0,16614,16614,16614,0,0.16666666666666666,1,16614,0,0,0,0
4198696000009780116,72-3083,2025-04,1,6814.16,2,5040,5040,5040,2,0.6666666666666666,0,5040,2,10080,3,0
4198696000013406194,510-1047,2025-02,1,62123.89,4,45900.33,45900.33,45900.33,4,2,0,45900.33,4,183601.32,2,0
4198696000018668097,12-1020,2025-04,1,75221.24,0,42800,42800,27428.5,0,2.8333333333333335,1,27428.5,0,0,0,6
4198696000003679236,530-0004,2025-05,1,1628.32,20,1313,1313,1670,20,7.833333333333333,0,1670,20,33400,2.5531914893617023,0
4198696000017818362,800-2534,2025-02,1,5047.79,0,3200,3200,3200,0,0.16666666666666666,1,3200,0,0,0,0
4198696000007811543,118-503,2025-02,2,2123.89,47,1150,1150,687.5,47,2.3333333333333335,0,687.5,47,32312.5,20.142857142857142,0
4198696000009345221,533-035,2025-03,1,30000,5,21500,21500,22175,5,1,0,22175,5,110875,5,0
4198696000000862831,509-0535,2024-03,1,15398.23,4,13848.98,13848.98,13848.980000000001,4,0.16666666666666666,0,13848.980000000001,4,55395.920000000006,24,0
4198696000015465165,351-2014,2025-09,1,39513.27,20,23000,23000,15130.5,20,1.1666666666666667,0,15130.5,20,302610,17.142857142857142,0
4198696000000602572,106-32,2024-05,2,25309.73,5,9554.3,9554.3,9554.3,5,3.6666666666666665,0,9554.3,5,47771.5,1.3636363636363638,2
4198696000001614923,522-0125,2025-08,2,39823.01,4,15472.95,15472.95,15472.95,4,0.6666666666666666,0,15472.95,4,61891.8,6,0
4198696000002574067,529-048,2024-05,1,32115.04,1,25000,25000,25000,1,0.8333333333333334,0,25000,1,25000,1.2,1
4198696000001040923,67-1,2025-10,1,48584,5,25000,25000,19415,5,0.16666666666666666,0,19415,5,97075,30,0
4198696000027754839,800-3881,2025-08,1,12212.39,0,9800,9800,9800,0,0.16666666666666666,1,9800,0,0,0,0
4198696000000139699,86-15,2024-05,6,849.56,983,35.2,35.2,27.5,983,0.5,0,27.5,983,27032.5,1966,0
4198696000009503346,512-1005,2024-09,1,18938.05,1,14550,14550,14550,1,0.3333333333333333,0,14550,1,14550,3,0
4198696000004421484,351-2007,2025-02,3,108318.58,48,24000,24000,15537.5,48,3,0,15537.5,48,745800,16,0
4198696000000142327,168-168,2025-05,1,530.97,598,211.2,211.2,165,598,0.3333333333333333,0,165,598,98670,1794,0
4198696000001040572,88-53,2024-09,1,10619.47,16,5111.04,5111.04,3993,16,0.3333333333333333,0,3993,16,63888,48,0
4198696000000861877,509-0130,2024-11,1,18230.09,13,13465.22,13465.22,13465.220000000001,13,2,0,13465.220000000001,13,175047.86000000002,6.5,0
4198696000024684943,3-208,2025-06,2,5716.81,3,2174.88,2174.88,1812.4,3,0.5,0,1812.4,3,5437.200000000001,6,0
4198696000000861094,509-0043,2024-12,1,13716.81,3,10136.99,10136.99,10136.99,3,0.3333333333333333,0,10136.99,3,30410.97,9,0
4198696000003679236,530-0004,2025-07,1,1628.32,20,1313,1313,1670,20,7.833333333333333,0,1670,20,33400,2.5531914893617023,0
4198696000033148644,800-4500,2025-10,1,41018,0,29900,29900,29900,0,0.16666666666666666,1,29900,0,0,0,0
4198696000003972577,534-0012,2025-09,2,22307.96,6,7495,7495,7495,6,0.6666666666666666,0,7495,6,44970,9,0
4198696000001611008,520-0058,2025-01,2,34336.28,2,12681.6,12681.6,12681.6,2,0.5,0,12681.6,2,25363.2,4,0
4198696000000678565,21-1003,2025-10,1,3893.81,4,2329.14,2329.14,2329.1400000000003,4,0.16666666666666666,0,2329.1400000000003,4,9316.560000000001,24,0
4198696000000862696,509-0520,2024-10,1,11681.42,2,8597.3,8597.3,8597.3,2,0.16666666666666666,0,8597.3,2,17194.6,12,0
4198696000000836250,514-013,2024-11,1,3185.84,75,2600,2600,2600,75,7.166666666666667,0,2600,75,195000,10.465116279069766,0
4198696000027868055,800-3890,2025-08,1,21238.94,0,14550,14550,14550,0,0.3333333333333333,1,14550,0,0,0,1
4198696000000862507,509-0200,2025-10,1,20176.99,7,13693.14,13693.14,13693.14,7,1.6666666666666667,0,13693.14,7,95851.98,4.2,0
4198696000004421583,46-2028,2025-10,1,3008.84,196,2730,2730,1925,196,0.3333333333333333,0,1925,196,377300,588,0
4198696000012467942,533-101,2025-10,1,26460.18,1,18500,18500,18500,1,0.3333333333333333,0,18500,1,18500,3,0
4198696000018668007,351-2051,2025-08,1,39823.01,24,22900,22900,14668.5,24,0.5,0,14668.5,24,352044,48,0
4198696000000897288,504-012,2025-05,1,6194.69,0,2500,2500,5973.5,0,0.16666666666666666,1,5973.5,0,0,0,0
4198696000000836250,514-013,2025-03,1,3185.84,75,2600,2600,2600,75,7.166666666666667,0,2600,75,195000,10.465116279069766,0
4198696000005531208,44-1151,2024-11,2,2116.81,4,425,425,425,4,0.6666666666666666,0,425,4,1700,6,0
4198696000007811471,118-505,2024-10,1,2123.89,101,1150,1150,621.5,101,1.6666666666666667,0,621.5,101,62771.5,60.599999999999994,0
4198696000002572842,529-018,2025-06,1,23008.85,11,17000,17000,17000,11,0.3333333333333333,0,17000,11,187000,33,0
4198696000021203977,527-0061,2025-04,1,2116.81,4,1690,1690,1690,4,0.3333333333333333,0,1690,4,6760,12,0
4198696000001612853,518-0577,2024-12,1,13189.38,6,10595.77,10595.77,10595.77,6,0.5,0,10595.77,6,63574.62,12,0
4198696000003679236,530-0004,2025-05,1,1628.32,20,1313,1313,1670,20,7.833333333333333,0,1670,20,33400,2.5531914893617023,0
4198696000002124040,529-025,2024-10,2,46017.7,9,17000,17000,17000,9,0.6666666666666666,0,17000,9,153000,13.5,0
4198696000011533711,72-3131,2025-08,1,10000,3,7404.8,7404.8,7404.8,3,0.16666666666666666,0,7404.8,3,22214.4,18,0
4198696000000670632,3-127,2025-02,1,5210.62,0,4148.35,4148.35,4148.35,0,0.16666666666666666,1,4148.35,0,0,0,0
4198696000011516145,130-065,2025-07,4,42477.88,8,7828.5,7828.5,7828.5,8,3.3333333333333335,0,7828.5,8,62628,2.4,0
4198696000003913106,524-0150,2024-06,1,4601.77,3,3990,3990,3990,3,0.16666666666666666,0,3990,3,11970,18,0
4198696000030199739,800-4233,2025-10,1,8850,0,3673.8,3673.8,6490,0,0.5,1,6490,0,0,0,1
4198696000001197001,509-1050,2024-09,2,33097.35,14,12248.96,12248.96,12248.960000000001,14,2,0,12248.960000000001,14,171485.44,7,0
4198696000000144019,316-8,2025-10,2,13451.33,18,3146.88,3146.88,2458.5,18,2.3333333333333335,0,2458.5,18,44253,7.7142857142857135,0
4198696000002572842,529-018,2025-03,2,46017.7,11,17000,17000,17000,11,0.3333333333333333,0,17000,11,187000,33,0
4198696000007811471,118-505,2025-09,1,1769.91,101,1150,1150,621.5,101,1.6666666666666667,0,621.5,101,62771.5,60.599999999999994,0
4198696000001089244,127-1020,2024-03,1,442.48,29,342.75,342.75,342.75,29,3.1666666666666665,0,342.75,29,9939.75,9.157894736842106,0
4198696000001089172,127-1012,2023-12,1,442.48,33,297.13,297.13,297.13,33,1.8333333333333333,0,297.13,33,9805.289999999999,18,0
4198696000000860986,509-0031,2024-06,1,9026.55,5,5542,5542,6679.55,5,0.3333333333333333,0,6679.55,5,33397.75,15,0
4198696000002097134,529-019,2025-06,4,92035.4,19,17000,17000,17000,19,8.5,0,17000,19,323000,2.235294117647059,0
4198696000004421187,238-2002,2025-02,1,44778.76,45,24000,24000,14410,45,0.5,0,14410,45,648450,90,0
4198696000007570105,530-1036,2025-06,1,4778.76,3,3500,3500,3500,3,0.3333333333333333,0,3500,3,10500,9,0
4198696000001611269,520-0094,2025-06,1,21858.41,8,16137.33,16137.33,16137.33,8,1,0,16137.33,8,129098.64,8,0
4198696000023568874,800-3352,2025-06,4,20849.56,0,3900,3900,3900,0,1,1,3900,0,0,0,2
4198696000001089199,127-1015,2024-07,3,1327.43,56,383.14,383.14,383.14,56,7.5,0,383.14,56,21455.84,7.466666666666667,0
4198696000007811408,254-500,2025-10,1,1238.94,1423,670,670,445.5,1423,4.166666666666667,0,445.5,1423,633946.5,341.52,0
4198696000007454746,168-2038,2025-11,2,3185.84,24,867,867,951.14,24,2.5,0,951.14,24,22827.36,9.6,0
4198696000001730051,800-083,2025-10,1,2212.39,0,1600,1600,1600,0,0.16666666666666666,1,1600,0,0,0,0
4198696000012342198,376-3127,2025-07,1,6814.16,0,5037,5037,5037,0,1.5,1,5037,0,0,0,3
4198696000002124040,529-025,2024-01,1,21327.43,9,17000,17000,17000,9,0.6666666666666666,0,17000,9,153000,13.5,0
4198696000000678907,21-1043,2025-09,1,6194.69,3,4528.13,4528.13,4528.83,3,0.3333333333333333,0,4528.83,3,13586.49,9,0
4198696000015464877,75-1044,2025-04,1,59292.04,27,29700,29700,19030,27,0.16666666666666666,0,19030,27,513810,162,0
4198696000000679231,72-1041,2023-12,2,14964.6,3,6516.69,6516.69,6516.69,3,0.3333333333333333,0,6516.69,3,19550.07,9,0
4198696000007811732,73-1003,2024-10,2,14159.29,173,2200,2200,1133,173,3.3333333333333335,0,1133,173,196009,51.9,0
4198696000000679627,72-1085,2024-11,1,3907.96,3,3136.37,3136.37,3136.37,3,0.6666666666666666,0,3136.37,3,9409.11,4.5,0
4198696000000143992,316-5,2025-10,2,35309.73,18,7004.8,7004.8,5472.5,18,2.3333333333333335,0,5472.5,18,98505,7.7142857142857135,0
4198696000024532885,800-3474,2025-06,1,45176.99,0,34380,34380,34380,0,0.16666666666666666,1,34380,0,0,0,0
4198696000026721488,800-3766,2025-10,2,3539.82,1,845,845,845,1,1.1666666666666667,1,845,1,845,0.8571428571428571,1
4198696000010117024,535-0005,2025-06,1,7079.65,3,5200,5200,5200,3,0.3333333333333333,0,5200,3,15600,9,0
4198696000000139177,46-824,2024-12,1,8141.59,106,4000,4000,2502.5,106,1,0,2502.5,106,265265,106,0
4198696000004629803,75-1003,2025-05,1,48672.57,46,25000,25000,15015,46,0.5,0,15015,46,690690,92,0
4198696000007811732,73-1003,2025-07,1,3783.19,173,2200,2200,1133,173,3.3333333333333335,0,1133,173,196009,51.9,0
4198696000007811732,73-1003,2024-12,2,7964.6,173,2200,2200,1133,173,3.3333333333333335,0,1133,173,196009,51.9,0
4198696000007811687,72-507,2024-12,1,3982.3,380,2200,2200,1133,380,1,0,1133,380,430540,380,0
4198696000000861832,509-0125,2025-03,1,12293.81,4,9865.7,9865.7,9865.7,4,1.5,0,9865.7,4,39462.8,2.6666666666666665,0
4198696000001039654,9-515,2024-07,1,3805.31,75,1422.08,1422.08,1111,75,0.3333333333333333,0,1111,75,83325,225,0
4198696000007812506,351-2005,2025-01,1,34247.79,39,19000,19000,12661,39,0.8333333333333334,0,12661,39,493779,46.8,0
4198696000007221433,534-0064,2025-10,2,8849.56,4,2650,2650,2650,4,1.3333333333333333,0,2650,4,10600,3,0
4198696000000588427,343-22,2025-04,1,7815.93,11,7029,7029,7029,11,0.8333333333333334,0,7029,11,77319,13.2,0
4198696000023685995,800-3377,2025-05,1,3376.11,0,2494.55,2494.55,2494.55,0,0.16666666666666666,1,2494.55,0,0,0,0
4198696000000602428,106-15,2025-02,4,12035.4,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000004421493,351-2006,2025-05,1,42477.88,39,22908.6,22908.6,16153.5,39,0.5,0,16153.5,39,629986.5,78,0
4198696000006780319,524-0611,2025-10,1,5373.45,7,3500,3500,3500,7,0.16666666666666666,0,3500,7,24500,42,0
4198696000011834125,533-087,2025-07,1,28007.08,2,22500,22500,22500,2,0.6666666666666666,0,22500,2,45000,3,0
4198696000003679412,530-0020,2025-07,1,4061.95,2,3310,3310,3195,2,0.16666666666666666,0,3195,2,6390,12,0
4198696000020419532,800-2955,2025-08,1,4424.78,0,2875.6,2875.6,5990,0,0.16666666666666666,1,5990,0,0,0,0
4198696000001407182,524-0125,2025-08,1,2920.35,1,2100,2100,2100,1,0.16666666666666666,0,2100,1,2100,6,0
4198696000000141580,118-184,2024-02,1,1592.92,29,753.28,753.28,588.5,29,0.8333333333333334,0,588.5,29,17066.5,34.8,0
4198696000012844051,800-1682,2025-06,1,7522.12,0,5562.79,5562.79,5562.79,0,0.3333333333333333,1,5562.79,0,0,0,1
4198696000000676819,501-6,2024-10,1,7256.64,6,6234.24,6234.24,6234.240000000001,6,0.8333333333333334,0,6234.240000000001,6,37405.44,7.199999999999999,0
4198696000000676864,501-11,2025-06,1,3628.32,8,3954.72,3954.72,3954.7200000000003,8,1.5,0,3954.7200000000003,8,31637.760000000002,5.333333333333333,0
4198696000000138232,15-367,2025-11,2,79788,41,17846.4,17846.4,13942.5,41,1.1666666666666667,0,13942.5,41,571642.5,35.14285714285714,0
4198696000005387665,72-3018,2025-05,2,23362.83,3,8605.1,8605.1,8605.1,3,0.3333333333333333,0,8605.1,3,25815.300000000003,9,0
4198696000000865279,510-007,2025-08,1,168561.95,2,131399.87,131399.87,131399.87,2,0.3333333333333333,0,131399.87,2,262799.74,6,0
4198696000012524842,95-1014,2025-06,1,2116.81,1,1692,1692,1692,1,0.6666666666666666,0,1692,1,1692,1.5,0
4198696000000861508,509-0089,2025-11,1,10973.45,5,6760.39,6760.39,6760.389999999999,5,0.5,0,6760.389999999999,5,33801.95,10,0
4198696000000143533,245-731,2025-08,1,15530.97,156,9000,9000,5599,156,2,0,5599,156,873444,78,0
4198696000010772093,245-2006,2025-05,1,27876.11,48,17000,17000,11203.5,48,0.3333333333333333,0,11203.5,48,537768,144,0
4198696000012301309,533-099,2025-01,2,50088.5,4,18500,18500,18500,4,0.6666666666666666,0,18500,4,74000,6,0
4198696000000602428,106-15,2024-04,1,2920.35,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000000862264,509-0173,2024-07,1,17787.61,9,13127.33,13127.33,13127.329999999998,9,0.5,0,13127.329999999998,9,118145.96999999999,18,0
4198696000009874025,534-0036,2024-10,2,4424.78,4,1395,1395,1395,4,0.3333333333333333,0,1395,4,5580,12,0
4198696000001613681,521-0013,2025-03,1,12123.89,1,10717.33,10717.33,10717.33,1,1.3333333333333333,1,10717.33,1,10717.33,0.75,2
4198696000004417718,11-1009,2024-06,1,15132.74,57,9700,9700,6215,57,3.3333333333333335,0,6215,57,354255,17.099999999999998,0
4198696000001407299,524-0138,2025-09,1,6371.68,3,4700,4700,4700,3,0.8333333333333334,0,4700,3,14100,3.5999999999999996,0
4198696000000602437,106-16,2023-11,1,12851.14,11,9850,9850,17084.52666666667,11,7.833333333333333,0,17084.52666666667,11,187929.79333333336,1.4042553191489362,5
4198696000030232515,800-4243,2025-09,1,46238.94,0,35547.5,35547.5,35547.5,0,0.16666666666666666,1,35547.5,0,0,0,0
4198696000005622178,95-2000,2025-04,1,3230.09,14,3485,3485,3485,14,1.5,0,3485,14,48790,9.333333333333334,0
4198696000000679006,72-1010,2024-05,1,7079.65,2,5179.75,5179.75,5179.75,2,0.8333333333333334,0,5179.75,2,10359.5,2.4,0
4198696000000860833,509-0014,2024-01,1,6548.67,3,5809.56,5809.56,5809.5599999999995,3,0.5,0,5809.5599999999995,3,17428.68,6,0
4198696000000141796,133-16,2024-12,1,65486.73,47,36000,36000,24832.5,47,0.8333333333333334,0,24832.5,47,1167127.5,56.4,0
4198696000009345239,533-037,2024-12,2,58456.64,4,23500,23500,23500,4,1.5,0,23500,4,94000,2.6666666666666665,0
4198696000007812074,73-1029,2025-09,1,5292.04,197,2500,2500,1661,197,0.5,0,1661,197,327217,394,0
4198696000001613573,521-0022,2024-09,1,19469.03,2,14402.36,14402.36,14402.36,2,0.16666666666666666,0,14402.36,2,28804.72,12,0
4198696000000678592,21-1008,2025-06,1,3539.82,10,2823.11,2823.11,2823.11,10,0.3333333333333333,0,2823.11,10,28231.100000000002,30,0
4198696000010805537,12-1011,2025-10,1,116814.16,7,64000,64000,44379.5,7,3.1666666666666665,0,44379.5,7,310656.5,2.210526315789474,0
4198696000005387611,72-3012,2025-09,1,7327.44,3,5040,5040,5040,3,0.8333333333333334,0,5040,3,15120,3.5999999999999996,0
4198696000000142165,164-83,2025-05,1,2212.39,102,1200,1200,720.5,102,0.16666666666666666,0,720.5,102,73491,612,0
4198696000006449134,72-3039,2025-10,1,8053.1,2,4955,4955,4955,2,0.5,0,4955,2,9910,4,0
4198696000013157051,534-0052,2025-09,1,5256.64,9,4295,4295,4295,9,0.5,0,4295,9,38655,18,0
4198696000003636404,534-0019,2025-07,2,7964.6,8,2895,2895,2895,8,1.6666666666666667,0,2895,8,23160,4.8,0
4198696000001407299,524-0138,2025-05,1,6371.68,3,4700,4700,4700,3,0.8333333333333334,0,4700,3,14100,3.5999999999999996,0
4198696000000602428,106-15,2024-05,1,2920.35,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000000602428,106-15,2024-06,1,2920.35,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000000862084,509-0153,2025-03,1,10828.32,5,8713.83,8713.83,17628.08,5,0.8333333333333334,0,17628.08,5,88140.40000000001,6,0
4198696000000140599,100-3,2024-01,1,707.96,92,387.2,387.2,302.5,92,0.3333333333333333,0,302.5,92,27830,276,0
4198696000012495209,72-3201,2025-06,1,7345.13,1,5380,5380,5380,1,0.3333333333333333,0,5380,1,5380,3,0
4198696000007811534,118-518,2024-09,1,2123.89,92,1150,1150,638,92,3.5,0,638,92,58696,26.285714285714285,0
4198696000010805586,12-1017,2025-05,1,118584.07,24,65000,65000,45276,24,2.5,0,45276,24,1086624,9.6,0
4198696000000142048,164-1,2025-03,1,1546.9,293,900,900,550,293,4.5,0,550,293,161150,65.11111111111111,0
4198696000000142597,214-24,2025-10,2,9752.21,18,1914.88,1914.88,1496,18,2.3333333333333335,0,1496,18,26928,7.7142857142857135,0
4198696000000136495,11-12,2025-10,1,18495.58,17,7000,7000,5098.5,17,0.8333333333333334,0,5098.5,17,86674.5,20.4,0
4198696000024805849,517-1151,2025-09,1,14601.77,2,10102.5,10102.5,10102.5,2,3.6666666666666665,1,10102.5,2,20205,0.5454545454545455,5
4198696000000142426,168-509,2025-01,10,814.16,73,7.04,7.04,5.5,73,0.8333333333333334,0,5.5,73,401.5,87.6,0
4198696000000862381,509-0186,2025-01,1,9769.91,3,7802.71,7802.71,7802.71,3,0.3333333333333333,0,7802.71,3,23408.13,9,0
4198696000016775138,800-2422,2025-03,1,13539.82,0,9950,9950,9950,0,0.3333333333333333,1,9950,0,0,0,1
4198696000004421106,83-2000,2025-04,2,23876.11,50,6942,6942,4895,50,2.8333333333333335,0,4895,50,244750,17.64705882352941,0
4198696000000141796,133-16,2024-01,1,43362.83,47,36000,36000,24832.5,47,0.8333333333333334,0,24832.5,47,1167127.5,56.4,0
4198696000000860887,509-0020,2025-09,1,8141.59,7,4998.47,4998.47,4998.469999999999,7,0.5,0,4998.469999999999,7,34989.28999999999,14,0
4198696000000602554,106-30,2025-10,1,3743,248,2446.71,2446.71,2446.71,248,1.5,0,2446.71,248,606784.08,165.33333333333334,0
4198696000002574058,529-046,2025-06,1,55932.74,3,45000,45000,45000,3,0.3333333333333333,0,45000,3,135000,9,0
4198696000009345239,533-037,2025-07,1,31769.91,4,23500,23500,23500,4,1.5,0,23500,4,94000,2.6666666666666665,0
4198696000000136720,11-129,2025-04,1,23008.85,7,11500,11500,7342.5,7,1.3333333333333333,0,7342.5,7,51397.5,5.25,0
4198696000000602437,106-16,2025-03,1,12945.13,11,9850,9850,17084.52666666667,11,7.833333333333333,0,17084.52666666667,11,187929.79333333336,1.4042553191489362,5
4198696000000602428,106-15,2024-01,1,2920.35,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000001089253,127-1021,2025-04,1,353.98,42,263.45,263.45,263.45,42,4.833333333333333,0,263.45,42,11064.9,8.689655172413794,0
4198696000005614312,534-0037,2024-09,2,4601.77,10,990,990,1650,10,0.6666666666666666,0,1650,10,16500,15,0
4198696000000602482,106-21,2023-12,5,21238.94,217,3171.67,3171.67,3171.6700000000005,217,6.166666666666667,0,3171.6700000000005,217,688252.3900000001,35.189189189189186,0
4198696000010805586,12-1017,2025-04,1,118584.07,24,65000,65000,45276,24,2.5,0,45276,24,1086624,9.6,0
4198696000000844318,505-011,2025-02,1,814.16,21,675,675,675,21,0.16666666666666666,0,675,21,14175,126,0
4198696000000677116,168-2028,2024-11,1,973.45,7,735.79,735.79,735.79,7,0.16666666666666666,0,735.79,7,5150.53,42,0
4198696000018063544,509-1550,2025-02,2,24247.79,4,8980,8980,8980,4,0.3333333333333333,0,8980,4,35920,12,0
4198696000010978687,510-1060,2024-10,1,70265.49,3,47736.26,47736.26,47736.26,3,0.3333333333333333,0,47736.26,3,143208.78,9,0
4198696000001040401,39-173,2023-11,1,15929.2,1,7814.4,7814.4,6105,1,0.16666666666666666,0,6105,1,6105,6,0
4198696000003873869,72-3174,2024-03,2,12389.38,4,4791,4791,5070,4,0.3333333333333333,0,5070,4,20280,12,0
4198696000029983005,800-4195,2025-09,2,16814.16,0,2900,2900,2900,0,0.3333333333333333,1,2900,0,0,0,1
4198696000009895157,95-2005,2024-10,1,4247.79,7,4530,4530,4530,7,0.5,0,4530,7,31710,14,0
4198696000001353971,,2024-10,2,1238.94,,0,0,,,1,0,0,0,0,0,2
4198696000000142048,164-1,2024-05,2,3008.85,293,900,900,550,293,4.5,0,550,293,161150,65.11111111111111,0
4198696000000861067,509-0040,2025-07,1,12123.89,4,8960.37,8960.37,8960.37,4,0.16666666666666666,0,8960.37,4,35841.48,24,0
4198696000004417718,11-1009,2024-11,1,16814.16,57,9700,9700,6215,57,3.3333333333333335,0,6215,57,354255,17.099999999999998,0
4198696000012152055,164-106,2025-07,1,1681.42,0,1278.13,1278.13,1278.13,0,0.6666666666666666,1,1278.13,0,0,0,1
4198696000000137251,11-328,2025-11,1,43362.83,3,17438.08,17438.08,13623.5,3,0.16666666666666666,0,13623.5,3,40870.5,18,0
4198696000001041013,77-23,2024-06,2,176.99,167,28.16,28.16,22,167,2,0,22,167,3674,83.5,0
4198696000020723437,800-3014,2025-06,1,118785.84,0,95610.48,95610.48,95610.48,0,0.16666666666666666,1,95610.48,0,0,0,0
4198696000000144163,316-47,2025-10,2,26902.65,22,5878.4,5878.4,4592.5,22,2.3333333333333335,0,4592.5,22,101035,9.428571428571429,0
4198696000000602437,106-16,2025-07,1,13030.97,11,9850,9850,17084.52666666667,11,7.833333333333333,0,17084.52666666667,11,187929.79333333336,1.4042553191489362,5
4198696000000602428,106-15,2025-10,1,3982.3,759,2373,2373,2373,759,22.833333333333332,0,2373,759,1801107,33.24087591240876,0
4198696000027915289,800-3900,2025-08,1,15876.11,0,12000,12000,12000,0,0.16666666666666666,1,12000,0,0,0,0
4198696000011063674,533-071,2024-12,1,31061.95,1,21950,21950,22950,1,0.3333333333333333,0,22950,1,22950,3,0
4198696000000861940,509-0137,2023-12,1,11504.42,8,9747.74,9747.74,9747.74,8,3.3333333333333335,0,9747.74,8,77981.92,2.4,0
